"095年09月15日每日收盤行情(造紙工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1902","台紙","488,211","124","2,824,209","5.83","5.85","5.70","5.84","+","0.03","5.80","8","5.84","2","",
"1903","士紙","128,000","61","4,637,350","36.00","36.80","35.60","36.25","+","0.15","36.20","13","36.30","2","",
"1904","正隆","902,920","341","8,878,408","9.89","9.90","9.76","9.89","-","0.06","9.87","10","9.89","5","14.54",
"1905","華紙","810,276","277","10,726,201","13.15","13.35","13.10","13.35","+","0.25","13.30","34","13.35","20","22.25",
"1906","寶隆","126,002","39","514,048","4.03","4.14","4.03","4.13","+","0.11","4.13","8","4.14","2","13.32",
"1907","永豐餘","1,260,913","317","13,931,326","10.95","11.20","10.90","11.10","+","0.15","11.05","39","11.10","54","13.37",
"1909","榮成","966,518","195","8,584,701","8.82","8.91","8.82","8.91","+","0.07","8.90","128","8.91","25","8.82",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

