"095年05月23日每日收盤行情(造紙工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1902","台紙","2,785,581","563","22,605,638","8.02","8.28","8.00","8.01","-","0.24","8.01","27","8.02","2","",
"1903","士紙","2,267,406","812","100,838,163","44.60","45.30","43.90","44.50","+","0.90","44.30","20","44.50","14","",
"1904","正隆","3,136,219","646","34,218,520","11.00","11.05","10.80","10.85","-","0.30","10.85","63","10.90","30","19.73",
"1905","華紙","4,671,044","1,080","72,289,813","15.50","15.80","15.30","15.30","-","0.20","15.25","16","15.30","20","13.42",
"1906","寶隆","206,000","41","869,620","4.25","4.35","4.12","4.20","-","0.18","4.20","16","4.21","15","24.71",
"1907","永豐餘","3,356,492","927","44,460,636","13.30","13.45","13.10","13.15","-","0.40","13.10","203","13.15","28","12.77",
"1909","榮成","994,290","270","9,745,912","9.85","9.90","9.70","9.78","-","0.12","9.78","32","9.85","15","10.99",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

