"095年01月25日每日收盤行情(資訊服務業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2427","三商電","168,220","64","1,108,584","6.60","6.68","6.53","6.65","+","0.08","6.59","7","6.65","13","",
"2447","鼎新","198,680","105","4,829,839","24.60","24.60","24.15","24.25","-","0.35","24.25","8","24.30","10","10.23",
"2453","凌群","58,211","28","461,579","7.99","8.04","7.82","7.98","+","0.03","7.91","3","7.98","1","",
"2468","華經","21,245","18","179,007","8.50","8.50","8.40","8.48","+","0.01","8.41","4","8.48","2","9.86",
"2471","資通","51,388","20","489,558","9.50","9.66","9.42","9.42","-","0.01","9.42","6","9.63","3","",
"2480","敦陽科","1,217,505","265","16,354,488","13.55","13.65","13.35","13.45","-","0.10","13.40","61","13.45","1","8.51",
"3029","零壹","46,518","21","459,514","9.88","9.89","9.81","9.88"," ","0.00","9.88","10","9.94","4","89.82",
"5203","訊連","310,055","205","25,922,057","84.00","84.10","83.00","83.00","-","1.00","83.00","103","83.40","5","11.50",
"6112","聚碩","103,000","33","1,028,368","9.80","10.10","9.80","10.00","+","0.20","10.00","1","10.10","18","50.00",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

