"095年08月08日每日收盤行情(電機機械)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1503","士電","2,744,777","577","82,862,985","30.15","30.75","29.95","30.70","+","0.55","30.60","4","30.70","18","23.26",
"1504","東元","2,971,944","637","31,806,139","10.70","10.80","10.65","10.75","+","0.05","10.75","92","10.80","194","10.86",
"1506","正道","30,032","17","282,731","9.30","9.60","9.30","9.42","+","0.02","9.40","5","9.42","5","94.20",
"1507","永大","136,777","71","2,276,507","16.55","16.75","16.55","16.70","+","0.15","16.70","5","16.75","19","13.92",
"1513","中興電","88,620","54","1,743,402","19.60","19.80","19.60","19.75","+","0.15","19.70","4","19.75","19","9.36",
"1514","亞力","75,443","28","476,966","6.20","6.40","6.20","6.40","+","0.07","6.33","1","6.40","25","17.30",
"1515","力山","180,120","43","1,155,940","6.47","6.48","6.36","6.48","-","0.02","6.45","20","6.48","5","",
"1517","利奇","546,804","91","2,891,927","5.30","5.32","5.27","5.32","+","0.05","5.32","8","5.33","11","",
"1519","華城","125,998","37","1,283,777","10.15","10.25","10.15","10.25","+","0.15","10.25","6","10.30","33","16.27",
"1523","開億","11,040","10","179,952","16.30","16.35","16.25","16.25","-","0.05","16.20","10","16.25","8","15.33",
"1526","日馳","11,000","6","41,450","3.82","3.82","3.72","3.72","-","0.08","3.71","9","3.80","1","",
"1527","鑽全","2,253,262","998","95,181,532","42.10","42.75","42.05","42.30","+","0.35","42.25","1","42.30","4","8.00",
"1528","恩德","197,050","71","2,833,767","14.35","14.45","14.35","14.40","+","0.10","14.35","11","14.40","9","11.25",
"1529","樂士","144,250","38","671,055","4.72","4.72","4.61","4.66","-","0.03","4.66","4","4.70","13","12.59",
"1530","亞崴","18,120","15","1,050,224","58.40","58.40","57.60","58.00"," ","0.00","57.80","9","58.00","16","10.27",
"1531","高林股","181,045","45","3,903,317","21.50","21.75","21.50","21.50","-","0.10","21.50","27","21.60","5","7.60",
"1532","勤美","1,051,341","313","46,992,872","45.10","45.45","44.05","44.60","-","0.60","44.55","9","44.60","21","17.09",
"1535","中宇","769,000","271","13,481,800","17.95","17.95","17.30","17.50","-","0.25","17.50","10","17.60","9","10.42",
"1537","廣隆","1,553,000","534","37,167,500","24.40","24.80","23.30","23.70","-","0.60","23.70","63","23.90","14","26.63",
"1538","正峰新","1,281,000","435","50,474,600","39.50","39.70","39.15","39.50"," ","0.00","39.20","35","39.50","26","12.54",
"1539","巨庭","21,000","6","123,180","5.98","5.98","5.82","5.90","+","0.08","5.82","1","5.90","1","",
"1540","喬福","175,000","81","3,639,450","20.95","21.00","20.70","20.75","+","0.05","20.70","5","20.75","5","9.74",
"1541","錩泰","5,000","3","47,750","9.67","9.67","9.11","9.11","+","0.05","9.14","1","9.33","1","",
"1560","中砂","1,461,261","874","262,468,829","178.00","181.50","177.00","179.00","+","2.00","179.00","4","179.50","12","41.34",
"2371","大同","26,506,728","3,603","294,710,801","11.00","11.25","10.95","11.15","+","0.25","11.15","286","11.20","1,256","",
"4526","東台","165,161","67","6,980,228","42.15","42.70","42.10","42.30","+","0.20","42.25","17","42.30","1","10.76",
"4532","瑞智","1,531,587","300","28,778,773","18.80","18.90","18.65","18.80"," ","0.00","18.70","43","18.80","317","11.60",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

