"094年12月12日每日收盤行情(電子零組件業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1471","首利","16,861,800","4,564","710,484,506","41.70","42.90","41.45","42.00","+","1.00","42.00","216","42.10","7","25.93",
"2308","台達電","8,081,727","2,878","549,027,068","67.30","68.50","67.30","67.70","+","0.70","67.70","29","67.80","20","19.02",
"2313","華通","88,472,017","11,140","1,530,030,908","17.30","17.55","17.05","17.25","+","0.55","17.20","826","17.25","325","",
"2316","楠梓電","36,143,035","6,194","451,566,714","12.10","12.70","11.80","12.70","+","0.80","12.70","327","--","0","",
"2327","國巨","42,482,992","6,725","560,226,325","13.20","13.45","12.95","13.05"," ","0.00","13.00","1,539","13.05","820","",
"2328","廣宇","5,709,021","1,817","257,476,651","45.75","45.80","44.40","45.00","-","0.75","44.95","3","45.00","51","25.14",
"2355","敬鵬","12,993,676","3,112","256,499,044","19.50","20.20","19.35","20.00","+","0.90","20.00","240","20.10","40","13.33",
"2367","燿華","19,272,349","2,619","229,527,221","11.50","12.10","11.45","12.10","+","0.75","12.10","4,847","--","0","",
"2368","金像電","16,746,469","4,001","295,759,770","17.35","17.95","17.20","17.60","+","0.30","17.55","34","17.60","10","10.86",
"2375","凱美","12,994,422","1,884","96,739,382","7.29","7.50","7.21","7.50","+","0.49","7.50","1,383","--","0","",
"2383","台光電","3,350,650","757","30,284,586","8.95","9.15","8.85","9.04","+","0.18","9.04","6","9.08","20","17.38",
"2385","群光","3,159,151","1,158","97,109,796","31.10","31.35","30.25","31.00","-","0.10","30.95","2","31.00","9","26.72",
"2392","正崴","4,563,016","1,974","479,082,351","106.00","106.50","103.00","105.50","+","1.00","105.50","54","106.00","249","21.93",
"2402","毅嘉","8,469,049","2,773","233,214,925","26.75","28.10","26.55","27.65","+","1.15","27.65","48","27.70","72","34.14",
"2413","環科","511,233","159","4,542,694","8.90","8.97","8.78","8.97","+","0.19","8.95","2","8.97","1","",
"2415","錩新","190,000","63","1,694,070","8.78","9.20","8.78","9.14","+","0.36","8.95","2","9.14","1","15.23",
"2420","新巨","868,413","272","18,277,612","21.00","21.20","20.90","21.10","+","0.20","21.10","9","21.15","1","9.34",
"2421","建準","1,005,133","203","13,126,182","13.05","13.30","12.80","13.20","+","0.25","13.15","46","13.20","28","660.00",
"2428","興勤","1,216,866","346","22,971,947","18.70","19.05","18.60","18.85","+","0.45","18.85","13","18.90","23","9.52",
"2429","銘旺科","106,000","16","146,560","1.37","1.45","1.37","1.37","-","0.10","1.37","7","1.45","22","",
"2431","聯昌","1,342,054","374","15,274,146","11.25","11.55","11.20","11.30","-","0.05","11.30","79","11.35","28","28.97",
"2437","旺詮","1,185,400","294","17,374,308","14.15","15.00","14.15","14.45","+","0.35","14.45","26","14.75","2","35.24",
"2440","太空梭","5,016,710","691","18,519,832","3.66","3.76","3.60","3.76","+","0.23","3.74","1","3.76","95","",
"2452","乾坤","1,240,000","394","30,369,450","24.95","25.00","24.20","24.30","+","0.10","24.30","55","24.50","65","15.78",
"2456","奇力新","3,265,300","774","51,922,234","15.80","16.10","15.70","16.00","+","0.30","15.90","17","16.00","115","10.32",
