"094年10月11日每日收盤行情(油電燃氣業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2616","山隆","161,007","41","2,213,195","13.75","13.85","13.65","13.85","+","0.10","13.80","4","13.85","1","8.99",
"6505","台塑化","8,256,923","1,167","505,360,603","61.20","61.60","60.80","60.80","-","0.80","60.70","141","60.80","37","8.50",
"8926","台汽電","122,234","43","1,452,052","11.85","12.05","11.85","11.85","-","0.20","11.85","24","11.95","5","8.71",
"9908","大台北","141,990","30","1,731,956","12.20","12.20","12.15","12.20"," ","0.00","12.20","1","12.25","13","13.12",
"9918","欣天然","25,000","3","460,250","18.40","18.45","18.40","18.45","+","0.05","18.40","5","18.60","2","13.87",
"9926","新海","3,000","2","42,450","14.15","14.15","14.15","14.15"," ","0.00","14.20","1","14.40","3","22.11",
"9931","欣高","0","0","0","--","--","--","--"," ","0.00","11.00","8","11.40","1","18.02",
"9937","全國","105,160","26","2,531,954","24.10","24.20","23.90","24.05","+","0.15","23.95","1","24.00","1","14.32",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

