"094年03月09日每日收盤行情(其他)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1107","建台","364,157","73","252,373","0.69","0.71","0.67","0.71","+","0.04","0.68","36","0.71","144","",
"1416","廣豐","1,774,001","295","7,691,564","4.36","4.39","4.30","4.30","-","0.06","4.30","180","4.31","9","",
"1435","中福","4,447,110","645","29,873,970","6.68","7.00","6.50","7.00","+","0.32","6.60","1","7.00","88","",
"1437","勤益控","2,015,757","367","24,331,995","12.10","12.20","11.80","12.10","+","0.05","12.10","3","12.15","25","",
"1516","川飛","157,000","50","832,740","5.30","5.41","5.26","5.30","-","0.11","5.30","4","5.40","5","58.89",
"1520","復盛","1,288,940","419","57,619,434","44.40","45.00","44.10","44.80","+","0.30","44.70","1","44.80","46","8.30",
"2348","海悅","532,127","191","2,759,910","5.05","5.31","5.05","5.30","+","0.23","5.21","11","5.30","35","",
"2358","廷鑫","42,088","25","489,347","10.90","11.90","10.90","11.90","+","0.50","11.20","12","11.90","12","10.17",
"2443","億麗","3,538,295","519","21,103,989","5.80","6.08","5.80","6.00","+","0.15","5.96","100","6.00","13","35.29",
"2496","卓越","117,622","47","608,325","5.04","5.38","5.04","5.38","+","0.34","5.16","2","5.38","5","",
"2514","龍邦","4,064,117","488","44,704,656","11.05","11.20","10.90","10.95","-","0.05","10.90","129","10.95","9","12.44",
"2904","匯僑","70,229","28","256,560","3.62","3.74","3.62","3.66","+","0.01","3.66","1","3.67","2","10.76",
"3040","遠見","1,601,563","474","26,163,321","16.00","16.55","16.00","16.25","+","0.15","16.25","41","16.35","1","19.82",
"6184","大豐電","93,560","50","2,882,301","30.70","31.00","30.70","30.90","+","0.20","30.80","20","30.90","67","11.04",
"9902","台火","791,458","169","5,155,364","6.50","6.60","6.46","6.50"," ","0.00","6.50","10","6.53","9","",
"9904","寶成","3,841,517","882","103,717,366","27.00","27.20","26.90","27.10","+","0.20","27.00","83","27.10","75","12.90",
"9905","大華","156,874","66","3,115,017","20.00","20.00","19.75","20.00","+","0.20","19.80","3","20.00","9","12.12",
"9907","統一實","2,024,915","382","18,162,989","8.91","9.07","8.91","8.95","+","0.04","8.95","168","8.99","78","18.65",
"9910","豐泰","252,998","86","8,962,495","35.40","35.60","35.35","35.50","+","0.10","35.50","6","35.60","61","11.45",
"9911","櫻花","539,010","128","4,944,701","9.10","9.25","9.10","9.16"," ","0.00","9.16","17","9.17","6","11.90",
"9914","美利達","3,203,061","814","71,491,092","22.40","22.65","21.90","22.55","+","0.20","22.35","21","22.55","45","9.36",
"9915","億豐","1,207,610","357","60,827,745","50.90","50.90","50.00","50.20","-","0.30","50.10","4","50.20","38","11.73",
"9917","中保科","1,338,062","425","66,227,520","49.00","50.00","49.00","49.85","+","0.80","49.85","9","49.95","5","17.01",
"9919","康那香","103,010","30","1,473,143","14.40","14.40","14.25","14.30","-","0.10","14.30","3","14.40","49","11.00",
"9921","巨大","384,145","196","22,247,067","58.00","58.00","57.70","57.80","-","0.20","57.80","147","57.90","9","12.70",
"9922","優美","5,010","3","3,326","0.64","0.67","0.64","0.67","-","0.01","0.64","11","0.67","6","",
"9924","福興","133,012","39","4,649,667","34.95","35.10","34.85","34.90","-","0.20","34.90","39","35.00","14","13.96",
"9925","新保","1,078,851","220","21,273,391","19.40","19.80","19.40","19.65","+","0.05","19.65","13","19.75","5","9.06",
"9927","泰銘","1,323,310","420","43,707,973","32.75","33.40","32.65","32.90","+","0.10","32.85","13","32.90","13","8.61",
"9928","中視","404,860","79","4,563,927","11.15","11.30","11.15","11.30","+","0.10","11.30","5","11.35","19","",
"9929","秋雨","350,010","76","1,803,213","5.12","5.20","5.12","5.15","+","0.05","5.15","36","5.20","19","",
"9930","中聯資源","386,466","78","9,549,743","24.70","24.85","24.60","24.70","+","0.05","24.70","4","24.75","1","9.43",
"9933","中鼎","1,296,188","358","24,025,277","18.70","18.70","18.45","18.50","-","0.10","18.50","21","18.60","56","14.23",
"9934","成霖","147,589","81","6,113,130","39.00","42.00","39.00","41.80","-","0.10","41.00","2","41.80","40","15.66",
"9935","慶豐富","326,266","93","4,973,635","15.25","15.30","15.20","15.30"," ","0.00","15.25","31","15.30","2","8.50",
"9938","百和","71,327","42","1,488,230","20.70","21.10","20.70","20.90","-","0.10","20.80","15","20.90","5","12.01",
"9939","宏全","974,438","309","28,406,335","28.90","29.45","28.90","29.00","+","0.10","29.00","6","29.10","3","10.39",
"9940","信義","127,068","93","10,802,204","85.00","85.60","84.60","85.00","+","0.20","85.00","10","85.50","4","15.21",
"9941","裕融","183,838","104","5,692,501","30.80","31.05","30.80","31.00","+","0.20","31.00","18","31.10","15","9.63",
"9942","茂順","130,135","62","5,625,074","42.80","43.40","42.80","43.30","+","0.30","43.20","10","43.30","5","9.64",
"9944","新麗","192,450","82","3,389,308","18.00","18.00","17.40","17.80","-","0.20","17.70","2","17.80","10","10.53",
"9945","潤泰新","3,683,162","375","25,304,692","6.90","6.90","6.80","6.88","+","0.08","6.86","47","6.88","35","",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

