"094年02月14日每日收盤行情(電機機械)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1503","士電","2,949,000","550","63,585,700","21.60","21.70","21.40","21.60","+","0.30","21.50","13","21.60","77","22.50",
"1504","東元","5,578,000","1,122","56,069,550","9.95","10.10","9.95","10.10","+","0.25","10.05","65","10.10","430","28.06",
"1506","正道","201,000","36","1,269,750","6.55","6.55","6.25","6.35"," ","0.00","6.35","1","6.40","17","",
"1507","永大","1,604,000","235","32,139,900","20.30","20.50","19.90","20.00"," ","0.00","20.00","39","20.10","10","15.38",
"1513","中興電","2,480,000","343","38,213,200","15.60","15.60","15.20","15.40"," ","0.00","15.30","642","15.40","5","8.75",
"1514","亞力","1,542,000","85","11,123,150","7.05","7.30","7.05","7.10","+","0.05","7.10","51","7.20","13","20.29",
"1515","力山","327,000","70","3,541,950","10.85","10.95","10.60","10.95","+","0.20","10.80","20","10.95","30","14.60",
"1517","利奇","552,000","112","6,784,050","12.40","12.40","12.20","12.25","+","0.10","12.20","65","12.25","64","9.57",
"1519","華城","588,000","110","5,068,300","8.85","8.85","8.50","8.50","-","0.20","8.50","4","8.55","4","",
"1523","開億","546,000","109","15,494,300","29.00","29.00","28.20","28.20"," ","0.00","28.20","7","28.30","5","6.42",
"1526","日馳","143,000","42","1,041,950","7.30","7.40","7.20","7.35","+","0.15","7.30","5","7.35","7","",
"1527","鑽全","185,000","79","13,098,500","70.50","71.50","70.50","71.00","+","0.50","71.00","12","71.50","40","11.60",
"1528","恩德","585,000","78","4,993,450","8.60","8.80","8.25","8.70","+","0.15","8.70","11","8.75","5","17.40",
"1529","樂士","592,000","100","2,904,560","4.95","4.98","4.86","4.90","+","0.05","4.89","20","4.91","9","",
"1530","亞崴","152,000","59","6,788,400","44.50","44.80","44.50","44.60","+","0.20","44.60","8","44.70","23","9.47",
"1531","高林股","811,000","235","29,335,000","35.70","36.70","35.70","36.00","+","0.60","35.90","1","36.00","14","10.59",
"1532","勤美","589,000","216","19,604,000","33.30","33.60","33.10","33.40","+","0.30","33.40","2","33.50","17","7.06",
"1535","中宇","199,000","44","1,890,800","9.50","9.60","9.45","9.50","+","0.15","9.50","1","9.60","35","20.21",
"1537","廣隆","12,000","5","209,500","17.50","17.50","17.40","17.40","+","0.10","17.30","4","17.50","4","16.26",
"1538","正峰新","327,000","180","11,828,400","36.60","36.80","35.70","35.90","-","0.60","35.90","5","36.00","38","25.10",
"1539","巨庭","144,000","56","1,312,950","9.00","9.35","8.90","8.90","+","0.05","8.85","5","9.00","11","12.19",
"1540","喬福","80,000","35","1,102,350","14.00","14.00","13.60","13.80"," ","0.00","13.70","2","13.85","5","8.79",
"1541","錩泰","15,000","9","201,300","13.00","13.95","13.00","13.95"," ","0.00","13.90","1","13.95","17","9.30",
"1560","中砂","3,115,000","821","248,334,500","78.00","82.00","77.00","82.00","+","5.00","82.00","49","--","0","22.47",
"2371","大同","12,635,000","2,078","151,430,400","11.85","12.10","11.85","12.05","+","0.30","12.00","151","12.05","9","5.53",
"4526","東台","173,000","57","7,924,300","46.10","46.20","45.60","45.60","-","0.10","45.60","22","45.70","121","8.70",
"4532","瑞智","1,405,000","339","41,230,000","29.80","29.80","29.00","29.20","-","0.10","29.20","14","29.30","13","12.98",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

