"094年11月21日每日收盤行情(鋼鐵工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2002","中鋼","26,408,438","5,541","696,758,443","26.10","26.50","26.10","26.45","+","0.35","26.40","1,640","26.45","526","4.62",
"2002A","中鋼特","21,000","4","611,000","29.10","29.10","29.00","29.10","+","0.10","29.00","13","29.40","1","",
"2006","東和鋼鐵","4,676,123","1,132","84,129,323","17.90","18.20","17.80","18.10","+","0.20","18.05","22","18.10","109","5.67",
"2007","燁興","2,518,000","394","8,866,870","3.50","3.59","3.45","3.48","+","0.05","3.48","3","3.49","13","",
"2008","高興昌","787,040","184","4,509,303","5.68","5.84","5.54","5.71","+","0.06","5.70","16","5.71","7","",
"2009","第一銅","7,535,577","1,569","73,650,409","9.30","9.88","9.30","9.87","+","0.63","9.86","10","9.87","57","13.90",
"2010","春源","284,983","105","4,270,803","14.85","15.10","14.85","14.85"," ","0.00","14.85","11","14.90","2","5.89",
"2012","春雨","698,000","176","4,423,610","6.22","6.50","6.22","6.29","+","0.09","6.29","30","6.30","1","7.86",
"2013","中鋼構","97,350","63","1,237,341","12.50","12.85","12.50","12.75","+","0.15","12.75","26","12.80","3","19.03",
"2014","中鴻","7,587,702","1,190","66,054,554","8.51","8.80","8.50","8.65","+","0.14","8.65","55","8.67","15","14.42",
"2015","豐興","1,595,870","386","37,157,897","23.00","23.45","23.00","23.15","+","0.25","23.15","13","23.20","5","4.71",
"2017","官田鋼","1,136,420","244","4,648,461","3.99","4.14","3.99","4.05","+","0.05","4.05","3","4.07","5","",
"2020","美亞","290,200","38","3,728,596","12.80","13.00","12.75","12.75","-","0.05","12.75","9","12.85","13","18.75",
"2022","聚亨","771,611","196","3,722,564","4.77","4.89","4.75","4.88","+","0.16","4.80","10","4.88","25","8.27",
"2023","燁輝","4,106,710","931","45,351,091","10.90","11.20","10.85","10.95","+","0.10","10.95","150","11.00","196","6.84",
"2025","千興","1,573,000","318","6,668,620","4.20","4.32","4.10","4.20","+","0.04","4.19","2","4.20","16","",
"2027","大成鋼","2,775,214","924","45,315,206","16.10","16.60","16.05","16.15","+","0.15","16.15","30","16.20","42","7.21",
"2028","威致","696,000","132","2,202,310","3.11","3.21","3.11","3.14"," ","0.00","3.14","7","3.15","10","",
"2029","盛餘","1,440,230","426","32,972,954","22.75","23.25","22.70","22.75"," ","0.00","22.70","38","22.75","2","5.62",
"2030","彰源","668,860","238","10,884,617","16.20","16.45","16.10","16.25","+","0.10","16.25","1","16.30","18","6.35",
"2031","新光鋼","974,430","345","13,881,125","14.10","14.50","14.00","14.10"," ","0.00","14.10","17","14.20","8","8.92",
"2032","新鋼","54,725","29","519,607","9.35","9.58","9.35","9.43","+","0.03","9.43","3","9.45","29","26.94",
"2033","佳大","15,000","9","112,060","7.35","7.54","7.35","7.42","+","0.02","7.42","6","7.43","1","9.89",
"2034","允強","616,844","223","9,231,800","14.70","15.15","14.70","14.95","+","0.20","14.90","5","14.95","4","7.63",
"3004","豐達科","16,000","4","22,490","1.45","1.45","1.36","1.36"," ","0.00","1.28","10","1.44","5","",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

