"094年09月08日每日收盤行情(電子零組件業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1471","首利","3,741,002","1,532","119,034,610","31.00","32.50","31.00","31.70","+","0.70","31.65","1","31.70","1","29.63",
"2308","台達電","12,657,906","3,316","708,612,820","55.70","56.50","55.50","55.50","-","0.20","55.50","1,418","55.60","8","15.99",
"2313","華通","17,741,975","2,845","251,120,154","14.30","14.40","14.00","14.00","-","0.15","14.00","265","14.05","115","",
"2316","楠梓電","3,805,706","820","43,563,158","11.45","11.65","11.30","11.30","-","0.10","11.30","40","11.35","18","1,130.00",
"2327","國巨","5,825,793","928","65,488,223","11.25","11.35","11.15","11.20","-","0.05","11.20","116","11.25","310","",
"2328","廣宇","25,878,735","7,048","962,676,532","35.70","37.95","35.60","37.70","+","2.10","37.70","23","37.75","152","18.21",
"2355","敬鵬","891,243","245","14,185,985","16.00","16.10","15.80","15.85","-","0.10","15.85","94","15.95","30","11.83",
"2367","燿華","1,826,429","342","19,039,182","10.50","10.55","10.25","10.45"," ","0.00","10.40","24","10.45","98","",
"2368","金像電","2,919,421","757","48,702,326","16.75","16.85","16.60","16.60","-","0.10","16.60","9","16.65","4","8.02",
"2375","凱美","247,351","93","1,743,659","7.08","7.14","6.98","6.99","-","0.06","6.99","2","7.03","2","139.80",
"2383","台光電","585,000","144","5,255,390","8.98","9.10","8.95","8.95","-","0.05","8.95","41","8.96","2","9.52",
"2385","群光","1,174,445","414","27,174,115","23.20","23.40","22.75","23.15","-","0.05","23.05","11","23.15","42","22.05",
"2392","正崴","7,904,904","3,671","727,915,250","92.00","93.10","90.90","91.50","+","1.00","91.50","110","91.70","11","18.34",
"2402","毅嘉","4,220,627","1,190","118,821,459","27.90","28.50","27.75","28.05","+","0.10","28.05","207","28.10","13","15.08",
"2413","環科","154,824","44","1,403,284","9.05","9.14","9.02","9.06"," ","0.00","9.04","8","9.06","15","",
"2415","錩新","52,123","26","477,336","9.16","9.17","9.15","9.15"," ","0.00","9.15","6","9.16","7","14.52",
"2420","新巨","1,373,772","512","28,149,142","20.20","20.70","20.10","20.40","+","0.35","20.40","26","20.45","1","10.46",
"2421","建準","482,682","129","6,337,414","13.15","13.35","13.00","13.20"," ","0.00","13.15","9","13.20","11","440.00",
"2428","興勤","49,648","32","862,697","17.50","17.50","17.30","17.35","-","0.10","17.35","1","17.40","4","8.94",
"2429","銘旺科","272,000","49","566,380","2.10","2.10","2.04","2.08","-","0.02","2.07","5","2.08","1","",
"2431","聯昌","432,849","142","5,160,694","12.00","12.00","11.85","11.85"," ","0.00","11.85","20","11.90","12","296.25",
"2437","旺詮","877,058","210","11,116,575","12.50","12.85","12.50","12.50"," ","0.00","12.50","18","12.65","5","28.41",
"2440","太空梭","762,074","136","2,232,433","2.89","3.00","2.89","2.92","+","0.01","2.92","123","2.94","10","",
"2452","乾坤","411,065","148","9,054,609","22.00","22.35","21.80","21.80"," ","0.00","21.80","12","22.00","2","16.03",
"2456","奇力新","582,059","153","8,637,584","15.00","15.00","14.70","14.75"," ","0.00","14.70","61","14.85","15","10.31",
"2457","飛宏","3,436,598","759","38,726,819","11.25","11.40","11.10","11.30","+","0.05","11.30","9","11.35","80","22.16",
"2460","建通","126,000","63","1,935,900","15.00","15.70","15.00","15.30","+","0.25","15.30","14","15.35","1","11.86",
"2462","良得電","97,000","39","1,231,400","12.65","12.75","12.65","12.70","-","0.05","12.65","14","12.70","50","11.04",
"2467","志聖","115,865","38","2,079,542","18.05","18.10","17.90","17.95","-","0.05","17.95","4","18.00","20","8.55",
"2469","力信","1,877,657","573","29,081,061","15.55","15.60","15.35","15.40","+","0.05","15.35","79","15.40","2","19.74",
"2472","立隆電","682,323","182","8,931,146","13.20","13.20","13.00","13.05","-","0.15","13.00","13","13.10","10","",
"2476","鉅祥","1,087,304","309","24,885,569","22.90","23.20","22.40","22.60","-","0.10","22.55","20","22.60","9","11.30",
"2478","大毅","781,000","232","13,766,958","17.50","17.80","17.45","17.70","+","0.20","17.65","10","17.70","2","17.18",
"2483","百容","27,750","12","457,920","16.45","16.60","16.45","16.60","+","0.15","16.50","14","16.60","6","14.95",
"2484","希華","2,123,220","439","32,255,138","14.55","15.35","14.55","15.35","+","1.00","15.35","2,291","--","0","21.62",
"2492","華新科","5,001,471","1,219","80,572,385","15.80","16.30","15.80","16.10","+","0.10","16.05","29","16.10","33","29.81",
"2493","揚博","3,221,222","641","46,728,415","14.45","14.65","14.35","14.35"," ","0.00","14.35","32","14.40","5","12.16",
"3003","健和興","50,099","32","981,549","19.90","19.90","19.35","19.40","+","0.10","19.40","33","19.50","8","9.46",
"3011","今皓","6,754,363","2,046","167,324,428","24.60","25.10","24.30","24.75","+","0.35","24.70","8","24.75","36","30.18",
"3015","全漢","802,000","297","29,549,650","37.30","37.30","36.50","37.25","+","0.15","37.10","12","37.25","5","10.86",
"3021","鴻名","102,000","24","103,600","0.93","1.07","0.93","0.93","-","0.07","--","0","0.93","15","",
"3023","信邦","3,741,583","1,091","116,865,702","31.65","31.65","30.80","30.95","-","0.55","30.95","27","31.00","26","10.56",
"3026","禾伸堂","933,883","461","42,594,776","45.50","45.90","45.50","45.50","+","0.10","45.50","86","45.55","4","12.17",
"3032","偉訓","570,000","82","10,020,850","17.60","17.80","17.40","17.60"," ","0.00","17.60","7","17.65","2","9.26",
"3037","欣興","5,350,499","891","126,622,416","23.70","23.95","23.20","23.30","-","0.40","23.30","13","23.40","18","10.79",
"3042","晶技","8,166,308","2,097","186,269,897","22.70","23.10","22.40","22.65","+","0.15","22.65","30","22.70","33","12.80",
"3044","健鼎","2,846,016","1,258","186,609,614","64.00","66.70","64.00","65.90","+","2.40","65.90","2","66.00","5","14.45",
"3058","立德","117,000","40","871,000","7.36","7.50","7.21","7.42","+","0.12","7.42","1","7.43","4","",
"5469","瀚宇博","1,037,608","412","29,226,724","28.15","28.60","27.80","27.80","-","0.35","27.80","12","28.00","11","9.03",
"6115","鎰勝","556,000","268","16,361,450","29.50","29.80","29.10","29.10","+","0.10","29.10","15","29.20","7","11.15",
"6133","金橋","99,000","39","1,771,650","18.00","18.05","17.80","18.00","+","0.10","17.95","25","18.00","22","16.51",
"6141","柏承","1,135,289","237","26,588,390","23.35","23.60","23.20","23.30","+","0.20","23.20","4","23.30","2","11.83",
"6165","捷泰","1,906,084","507","24,130,912","13.00","13.00","12.30","12.30","-","0.70","12.30","95","12.45","1","30.00",
"6197","佳必琪","1,006,250","486","33,286,632","32.30","34.00","32.30","32.50","+","0.20","32.40","11","32.95","1","14.64",
"6269","台郡","1,412,678","311","18,126,101","13.10","13.30","12.60","12.90","-","0.20","12.80","21","12.90","6","",
"6282","康舒","436,100","162","7,622,025","17.45","17.60","17.35","17.45","+","0.10","17.40","77","17.50","2","8.31",
"8249","菱光","1,667,570","797","88,918,398","53.80","54.00","52.80","53.20","-","0.60","53.10","7","53.20","2","8.44",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

