"094年03月31日每日收盤行情(電器電纜)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1601","台光","1,183,995","294","16,254,990","13.85","13.95","13.55","13.80","+","0.05","13.70","1","13.80","73","",
"1603","華電","70,000","25","349,880","5.06","5.06","4.95","4.95"," ","0.00","4.95","23","5.00","16","23.57",
"1604","聲寶","26,681,649","2,499","202,602,541","7.50","7.75","7.43","7.43","+","0.18","7.43","132","7.44","150","67.55",
"1605","華新","18,584,921","1,505","276,453,056","14.85","14.95","14.65","14.70","+","0.30","14.70","187","14.75","987","5.14",
"1606","歌林","7,811,680","1,222","68,286,339","8.69","8.85","8.62","8.62","+","0.01","8.62","125","8.66","105","33.15",
"1608","華榮","2,374,113","241","17,593,938","7.45","7.45","7.40","7.40"," ","0.00","7.39","16","7.40","44","16.44",
"1609","大亞","1,100,230","207","11,273,516","10.25","10.35","10.15","10.20","-","0.05","10.20","56","10.25","26","9.19",
"1611","中電","6,609,000","787","67,245,350","9.70","10.25","9.70","10.25","+","0.66","10.25","838","--","0","5.73",
"1612","宏泰","274,100","74","2,514,919","9.15","9.21","9.13","9.15","+","0.01","9.14","2","9.15","90","10.76",
"1613","台一","82,000","9","128,140","1.60","1.60","1.48","1.57","-","0.02","--","0","1.57","8","",
"1614","三洋電","94,010","41","1,655,725","17.60","17.70","17.40","17.65","+","0.05","17.60","1","17.65","1","11.24",
"1615","大山","49,000","20","461,190","9.36","9.58","9.35","9.35"," ","0.00","9.35","3","9.39","1","17.64",
"1616","億泰","63,000","19","682,850","10.90","10.95","10.80","10.95","-","0.05","10.85","5","10.95","39","11.90",
"1617","榮星","44,000","13","475,200","10.80","10.80","10.80","10.80","+","0.05","10.75","29","10.80","2","13.50",
"1618","合機","649,000","169","7,420,300","11.40","11.55","11.30","11.35"," ","0.00","11.35","28","11.40","27","5.70",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

