"094年06月30日每日收盤行情(電子工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1471","首利","2,062,000","850","76,334,400","37.10","37.70","36.50","36.50","-","0.60","36.50","152","36.85","2","33.80",
"2301","光寶科","4,768,494","1,298","173,450,295","36.60","36.60","36.15","36.40","+","0.20","36.40","46","36.45","22","13.38",
"2302","麗正","1,732,075","346","8,435,717","4.83","4.92","4.82","4.86","+","0.03","4.86","49","4.88","35","",
"2303","聯電","54,791,199","7,261","1,263,624,854","23.20","23.20","22.95","23.00"," ","0.00","23.00","1,852","23.05","119","15.44",
"2305","全友","1,086,131","324","5,943,188","5.36","5.53","5.36","5.48","+","0.12","5.48","27","5.49","5","",
"2308","台達電","4,398,389","915","216,396,106","49.50","49.50","49.00","49.15","+","0.15","49.15","1","49.20","11","14.25",
"2311","日月光","26,705,840","4,440","633,017,492","23.90","23.95","23.55","23.70","-","0.30","23.65","256","23.70","1,864","39.50",
"2312","金寶","15,974,358","2,808","245,313,731","15.40","15.50","15.15","15.20","-","0.15","15.20","198","15.25","10","11.52",
"2313","華通","32,115,155","4,552","414,527,995","12.80","13.05","12.80","12.80","+","0.10","12.80","405","12.85","129","",
"2314","台揚","2,476,227","622","31,867,203","12.85","13.05","12.70","12.80"," ","0.00","12.75","61","12.80","73","20.65",
"2315","神達","36,484,682","6,777","1,277,695,036","35.20","35.45","34.50","34.90","-","0.25","34.85","13","34.90","1,584","14.73",
"2316","楠梓電","6,406,706","1,144","84,019,048","13.30","13.30","13.00","13.05"," ","0.00","13.00","411","13.05","131","19.77",
"2317","鴻海","3,889,610","1,435","643,626,010","166.50","166.50","164.50","164.50"," ","0.00","164.50","254","165.00","7","16.92",
"2321","東訊","1,231,035","325","18,705,830","15.30","15.30","15.10","15.25","+","0.10","15.20","66","15.25","55","11.21",
"2323","中環","9,213,511","1,373","135,567,586","14.90","14.90","14.60","14.60","-","0.05","14.60","256","14.65","70","",
"2324","仁寶","8,549,468","2,207","266,403,720","31.05","31.45","30.70","31.45","+","0.85","31.40","25","31.45","4","16.13",
