"094年09月06日每日收盤行情(建材營造)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1316","上曜","391,900","73","630,473","1.70","1.70","1.56","1.60","-","0.07","1.60","32","1.64","13","",
"1436","華友聯","58,734","21","345,027","5.91","5.91","5.76","5.90","+","0.08","5.85","120","5.90","1","",
"1438","裕豐","2,000","1","2,060","1.03","1.03","1.03","1.03","-","0.07","--","0","1.03","1","",
"1442","名軒","21,000","8","214,150","10.20","10.35","10.15","10.15","+","0.05","10.10","14","10.30","10","16.37",
"1805","寶徠","231,990","64","298,054","1.30","1.30","1.22","1.30","+","0.01","1.29","45","1.30","9","",
"1808","潤隆","3,000","3","36,950","12.95","12.95","12.00","12.00","-","0.60","11.90","3","12.00","3","5.26",
"2501","國建","5,322,418","1,154","75,981,558","14.05","14.40","14.05","14.40","+","0.60","14.35","22","14.40","35","480.00",
"2504","國產","7,677,467","1,070","63,970,556","8.30","8.40","8.25","8.30","+","0.11","8.30","75","8.31","161","12.97",
"2505","國揚","1,554,912","488","18,398,866","11.60","12.00","11.60","11.80","+","0.50","11.70","73","11.80","6","",
"2506","太設","2,078,350","131","4,072,465","1.96","1.96","1.96","1.96","+","0.12","1.96","8,574","--","0","",
"2509","全坤建","46,012","23","332,714","7.10","7.28","7.10","7.14","+","0.05","7.14","7","7.25","8","7.68",
"2511","太子","2,988,000","452","22,722,210","7.60","7.67","7.55","7.56"," ","0.00","7.55","17","7.56","219","5.11",
"2515","中工","7,892,980","975","37,240,025","4.72","4.76","4.67","4.67","+","0.01","4.67","119","4.69","15","21.23",
"2516","新建","1,215,000","220","4,245,230","3.42","3.55","3.42","3.48","+","0.14","3.48","201","3.49","10","",
"2520","冠德","1,790,000","474","15,826,070","8.85","8.92","8.70","8.81","+","0.27","8.81","6","8.82","5","",
"2524","京城","1,811,000","794","60,819,250","32.80","34.30","32.80","33.95","+","1.65","33.80","2","33.95","2","7.41",
"2526","大陸","722,803","324","10,046,855","13.90","14.00","13.80","13.85","+","0.05","13.85","4","13.90","2","11.08",
"2527","宏璟","710,350","138","2,712,357","3.84","3.89","3.67","3.71","+","0.04","3.71","60","3.79","10","",
"2530","華建","2,887,363","503","11,533,057","3.93","4.04","3.92","4.04","+","0.19","4.03","23","4.04","2","",
"2534","宏盛","23,346,000","4,431","465,797,300","19.60","20.30","19.60","19.80","+","0.45","19.75","228","19.80","397","99.00",
"2535","達欣工","1,406,585","351","11,808,652","8.60","8.60","8.25","8.29","+","0.03","8.29","3","8.30","7","",
"2536","宏普","8,864,995","1,169","210,133,293","23.50","23.95","23.20","23.20"," ","0.00","23.15","5","23.20","215","8.41",
"2537","聯上發","73,000","9","98,890","1.27","1.39","1.27","1.39","+","0.03","1.38","5","1.39","16","",
"2538","基泰","631,000","76","4,293,710","6.80","6.86","6.78","6.78","+","0.02","6.78","98","6.80","5","",
"2539","櫻花建","0","0","0","--","--","--","--"," ","0.00","--","0","6.39","2","",
"2540","愛山林","481,000","107","1,422,070","2.85","3.13","2.85","3.06"," ","0.00","2.91","8","3.06","8","",
"2542","興富發","6,100,128","1,534","144,328,759","23.20","24.00","23.20","23.55","+","0.70","23.55","59","23.60","20","13.46",
"2543","皇昌","316,830","112","2,944,514","9.15","9.47","9.15","9.41","+","0.39","9.40","2","9.41","18","8.71",
"2545","皇翔","3,463,014","1,148","94,930,364","26.60","27.95","26.60","27.65","+","1.50","27.65","26","27.70","54","7.51",
"2546","根基","1,017,000","134","7,270,380","6.86","7.34","6.86","7.34","+","0.48","7.30","20","7.34","8","",
"2547","日勝生","1,177,000","371","18,931,300","16.00","16.45","15.95","15.95","+","0.50","15.95","1","16.00","5","24.92",
"2548","華固","10,863,969","2,940","424,603,209","38.00","39.85","38.00","39.20","+","1.95","39.20","1","39.30","17","6.63",
"2841","台開","256,000","27","1,057,210","4.25","4.48","4.00","4.06","-","0.13","4.06","9","4.10","7","",
"3052","夆典","144,000","27","633,690","4.37","4.41","4.37","4.40","+","0.08","4.40","19","4.45","2","",
"3056","總太","72,000","18","500,510","7.00","7.03","6.80","6.80","-","0.35","6.80","11","7.12","2","",
"5515","建國","668,000","174","7,913,100","11.40","12.05","11.40","12.05","+","0.75","12.05","185","--","0","8.03",
"5525","順天","136,000","58","2,760,850","20.20","20.45","20.20","20.40","+","0.40","20.25","2","20.40","4","5.68",
"5531","鄉林","452,240","203","13,187,536","28.50","29.95","28.30","29.95","+","1.95","29.95","148","--","0","6.98",
"5534","長虹","2,893,840","757","106,832,132","36.50","37.30","36.30","36.30"," ","0.00","36.30","1","36.35","10","6.38",
"9906","欣巴巴","12,300","4","7,266","0.59","0.59","0.59","0.59","-","0.04","--","0","0.59","78","",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

