"095年07月13日每日收盤行情(光電業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2323","中環","5,678,355","754","51,768,469","9.10","9.17","9.05","9.16","+","0.01","9.10","60","9.16","16","",
"2340","光磊","4,084,000","904","60,442,150","14.90","14.95","14.65","14.70","-","0.25","14.70","173","14.80","62","",
"2349","錸德","4,174,646","767","32,424,490","7.80","7.80","7.75","7.75","-","0.08","7.75","497","7.76","24","",
"2374","佳能","1,099,730","360","24,507,491","22.25","22.45","22.20","22.30","+","0.05","22.30","32","22.35","5","9.18",
"2384","勝華","9,085,928","2,916","269,377,106","29.60","30.10","29.30","29.30","-","0.50","29.30","85","29.35","2","5.92",
"2393","億光","3,816,314","1,658","315,804,215","83.80","84.40","81.20","81.90","-","3.00","81.90","18","82.00","2","15.22",
"2396","精碟","12,750,195","435","41,881,599","3.32","3.33","3.28","3.28","-","0.04","3.28","162","3.29","11","",
"2406","國碩","507,553","154","2,701,101","5.31","5.37","5.26","5.31","+","0.01","5.31","23","5.33","25","",
"2409","友達","41,238,527","10,064","1,898,008,662","45.80","46.45","45.60","45.90"," ","0.00","45.90","203","45.95","130","10.95",
"2426","鼎元","6,729,908","2,398","168,901,374","25.00","25.55","24.70","24.80","-","0.40","24.80","147","24.85","1","21.38",
"2438","翔耀","1,852,650","372","17,703,545","9.76","9.76","9.40","9.57","-","0.19","9.47","3","9.57","20","9.67",
"2448","晶電","5,498,343","2,156","546,036,984","100.00","101.00","98.00","98.50","-","2.50","98.50","10","98.60","11","39.56",
"2466","冠西電","477,571","107","10,771,783","22.60","22.70","22.30","22.60"," ","0.00","22.60","10","22.65","62","26.28",
"2475","華映","27,956,764","3,775","200,047,286","7.16","7.24","7.11","7.11","-","0.05","7.11","107","7.13","2","",
"2486","一詮","2,702,052","832","91,556,180","34.40","34.40","33.15","33.25","-","0.90","33.20","40","33.25","3","15.47",
"2489","瑞軒","4,791,491","1,360","110,708,590","23.10","23.45","22.90","22.90","-","0.35","22.90","61","23.00","12","17.35",
"2491","吉祥全","339,500","24","400,990","1.16","1.20","1.16","1.18","+","0.01","1.18","70","1.19","40","",
"2499","東貝","552,987","211","18,302,271","33.20","33.40","32.90","33.00","-","0.50","32.95","6","33.00","7","24.09",
"3008","大立光","976,520","838","653,397,440","665.00","676.00","665.00","672.00","+","3.00","672.00","8","673.00","4","32.73",
"3009","奇美電","13,886,870","4,401","487,102,359","35.10","35.50","34.80","34.80","-","0.40","34.80","540","34.85","45","11.52",
"3019","亞光","656,199","366","97,685,550","148.50","151.00","147.50","148.50","-","2.00","148.00","49","148.50","10","12.87",
"3024","憶聲","533,964","207","10,469,249","19.65","19.90","19.50","19.50","-","0.15","19.50","15","19.60","22","7.68",
"3031","佰鴻","345,387","197","13,319,171","38.80","39.00","38.40","38.45","-","0.75","38.45","8","38.50","19","12.69",
"3038","全台","879,886","364","19,281,053","22.00","22.20","21.75","21.75","-","0.35","21.75","6","21.80","1","9.89",
"3049","和鑫","3,336,257","647","22,476,434","6.80","6.87","6.66","6.70","-","0.17","6.70","97","6.71","1","",
"3050","鈺德","465,068","97","2,249,644","4.86","4.89","4.81","4.82","-","0.04","4.82","2","4.83","3","",
"3051","力特","7,414,769","2,407","213,875,723","28.30","29.15","28.30","28.55","+","0.15","28.55","62","28.60","21","",
"3059","華晶科","3,177,458","1,374","167,538,405","53.10","53.70","52.20","52.20","-","1.40","52.20","78","52.50","1","6.46",
"3061","璨圓","3,018,081","1,191","83,273,210","27.35","28.30","27.35","27.40","-","0.90","27.40","39","27.50","16","",
"3356","奇偶","68,284","55","7,766,450","114.50","115.50","113.00","113.00","-","1.50","113.00","12","114.00","3","12.18",
"3406","玉晶光","161,228","128","27,766,373","171.00","174.00","171.00","171.00","-","2.00","171.00","63","172.50","2","11.95",
"5484","慧友","150,000","52","4,439,200","29.50","29.70","29.50","29.60","-","0.40","29.55","7","29.60","9","10.72",
"6116","彩晶","9,705,857","1,182","47,714,312","4.90","4.96","4.90","4.90","-","0.02","4.90","1,121","4.91","146","",
"6131","鈞泰","151,370","65","7,059,028","46.50","47.20","46.40","46.60","-","0.10","46.40","15","46.60","1","7.90",
"6168","宏齊","452,008","234","13,553,039","29.80","30.30","29.80","30.00","-","0.50","29.90","17","30.00","10","18.99",
"6209","今國光","317,004","126","21,629,190","68.70","68.70","67.90","68.30","+","0.10","68.30","1","68.40","8","10.41",
"6225","天瀚","54,747","18","431,030","8.00","8.00","7.83","7.94","-","0.07","7.95","10","8.00","26","",
"6289","華上","2,978,305","1,299","116,816,622","39.55","39.95","38.60","38.75","-","0.80","38.75","9","38.80","5","29.14",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

