"095年08月17日每日收盤行情(光電業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2323","中環","13,409,368","1,569","118,968,018","8.72","9.00","8.65","8.65","-","0.04","8.65","24","8.67","1","",
"2340","光磊","11,590,648","2,158","166,211,716","14.35","14.50","14.10","14.25","+","0.15","14.25","256","14.30","65","",
"2349","錸德","7,200,972","1,348","56,777,571","7.85","8.00","7.75","7.75","-","0.05","7.75","69","7.76","40","",
"2374","佳能","8,423,102","2,116","181,511,792","21.70","21.85","21.20","21.20","-","0.15","21.20","21","21.30","184","9.14",
"2384","勝華","33,990,820","9,236","1,046,395,297","30.60","31.40","30.20","31.00","+","0.80","30.95","25","31.00","133","6.26",
"2393","億光","3,135,917","1,580","276,446,425","88.50","89.40","87.50","87.90","-","0.30","87.90","12","88.00","231","16.87",
"2396","精碟","4,573,864","642","13,385,426","2.90","2.99","2.87","2.87","-","0.02","2.87","52","2.89","87","",
"2406","國碩","1,746,947","288","9,885,722","5.71","5.87","5.60","5.60","-","0.11","5.60","76","5.61","50","",
"2409","友達","42,245,153","8,926","2,111,655,102","50.80","50.80","49.60","49.70","-","0.90","49.70","255","49.75","8","12.43",
"2426","鼎元","8,439,658","2,707","223,361,616","26.50","26.70","26.20","26.25","+","0.05","26.25","68","26.30","19","22.83",
"2438","翔耀","3,937,522","621","38,458,506","9.69","9.87","9.63","9.87","+","0.20","9.86","47","9.87","3","9.97",
"2448","晶電","9,814,474","4,499","1,023,278,322","105.50","107.00","103.00","103.00","-","0.50","102.50","181","103.50","159","43.83",
"2466","冠西電","622,500","226","15,356,475","24.00","25.20","23.70","25.00","+","1.40","24.75","10","25.00","12","29.07",
"2475","華映","32,743,465","3,581","237,999,846","7.36","7.37","7.21","7.23","-","0.08","7.23","43","7.24","368","",
"2486","一詮","4,533,429","1,869","150,251,921","33.50","33.75","32.75","32.75","-","0.55","32.70","106","32.75","16","16.71",
"2489","瑞軒","17,582,208","4,274","415,791,734","24.00","24.10","23.00","23.10","-","0.45","23.10","155","23.20","39","17.50",
"2491","吉祥全","664,000","46","767,050","1.16","1.19","1.14","1.15","-","0.05","1.14","81","1.15","433","",
"2499","東貝","1,250,720","494","35,772,102","29.00","29.05","28.30","28.70","-","0.30","28.50","48","28.70","2","22.78",
"3008","大立光","2,758,319","2,156","1,853,255,049","670.00","690.00","655.00","671.00","-","27.00","670.00","2","672.00","5","34.61",
"3009","奇美電","40,421,295","9,029","1,605,933,031","40.65","40.70","39.30","39.40","-","1.15","39.35","402","39.40","83","14.70",
"3019","亞光","1,866,432","1,107","291,614,392","157.50","158.00","155.00","156.00","-","0.50","156.00","25","156.50","45","14.39",
"3024","憶聲","2,419,351","761","42,478,114","17.80","17.80","17.35","17.40","-","0.20","17.35","57","17.40","62","7.63",
"3031","佰鴻","1,009,000","511","36,973,000","37.50","37.50","36.20","36.35","-","0.65","36.35","6","36.40","6","13.93",
"3038","全台","1,294,643","458","23,715,674","18.60","18.60","18.10","18.15","-","0.20","18.15","24","18.20","4","9.36",
"3049","和鑫","9,099,557","1,674","61,475,475","6.80","6.89","6.62","6.64","-","0.16","6.64","170","6.65","37","",
"3050","鈺德","988,351","209","4,576,095","4.64","4.78","4.56","4.56","-","0.02","4.56","27","4.57","30","",
"3051","力特","8,641,865","2,748","263,175,900","31.00","31.20","30.10","30.10","-","0.80","30.10","109","30.15","56","",
"3059","華晶科","8,234,719","2,077","432,077,447","52.40","52.50","52.40","52.50","X","0.00","52.50","9,566","--","0","6.50",
"3061","璨圓","4,628,289","1,448","131,431,323","28.80","28.95","28.05","28.10","-","0.50","28.10","169","28.15","2","",
"3356","奇偶","101,115","84","11,959,070","118.00","119.00","118.00","118.50","+","0.50","118.00","20","119.00","24","12.77",
"3406","玉晶光","565,007","411","89,744,141","163.00","163.00","157.00","157.00","-","3.50","157.00","29","157.50","2","12.15",
"5484","慧友","358,000","166","8,653,500","24.50","24.50","24.00","24.00","-","0.20","24.00","19","24.20","4","9.49",
"6116","彩晶","13,352,525","1,572","63,455,619","4.78","4.82","4.72","4.72","-","0.03","4.72","477","4.74","175","",
"6131","鈞泰","677,420","274","25,576,556","37.65","37.95","37.40","37.50","+","0.15","37.50","4","37.80","17","7.78",
"6168","宏齊","1,486,801","639","49,652,883","33.75","34.20","32.80","33.00","-","0.75","33.00","26","33.15","1","20.89",
"6209","今國光","1,606,801","839","101,264,800","62.70","63.50","62.40","63.10","+","1.30","63.10","3","63.20","29","10.77",
"6225","天瀚","79,009","32","608,007","7.70","7.71","7.63","7.70","+","0.02","7.70","19","7.75","6","",
"6289","華上","2,870,165","1,267","112,796,535","39.60","39.95","39.00","39.00","-","0.30","39.00","128","39.05","6","29.32",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

