"094年07月19日每日收盤行情(電子通路業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2347","聯強","4,396,519","1,181","210,842,774","48.30","48.30","47.40","47.65","-","0.65","47.65","26","47.80","22","15.94",
"2403","友尚","1,842,284","651","42,010,758","23.00","23.10","22.70","22.70","-","0.30","22.70","164","22.75","10","17.87",
"2414","精技","5,839,170","1,284","104,844,250","18.15","18.35","17.60","18.00","-","0.15","17.95","143","18.00","32","12.00",
"2430","燦坤","264,000","146","13,291,300","50.50","50.70","49.20","49.20","-","1.00","49.20","1","49.80","10","10.04",
"2459","敦吉","1,928,023","601","82,931,148","43.20","43.70","42.70","42.90","-","0.25","42.90","31","42.95","5","12.29",
"3010","華立","5,484,990","1,966","325,151,143","57.90","61.00","57.70","61.00","+","3.40","60.90","20","61.00","198","10.52",
"3020","奇普仕","1,228,467","304","17,936,907","14.70","14.80","14.45","14.45","-","0.20","14.45","18","14.50","8","111.15",
"3028","增你強","5,093,060","1,354","98,717,611","19.60","19.90","18.90","19.20","+","0.40","19.20","90","19.30","74","12.23",
"3033","威健","4,462,631","1,181","82,443,874","18.00","18.80","18.00","18.50","+","0.50","18.45","41","18.50","70","10.00",
"3036","文曄","1,798,729","378","39,976,992","22.20","22.45","22.00","22.40","+","0.40","22.40","19","22.45","74","8.78",
"3048","益登","2,589,047","497","73,183,812","28.60","28.60","27.90","28.45","+","0.25","28.40","10","28.45","27","10.54",
"3055","蔚華科","6,071,000","1,730","214,341,300","34.70","35.90","34.40","35.90","+","1.50","35.85","28","35.90","118","7.27",
"5434","崇越","4,549,443","1,628","349,927,729","75.80","79.50","74.30","78.00","+","2.20","77.90","13","78.00","14","20.31",
"6119","大傳","772,832","282","17,519,031","22.35","22.90","22.30","22.90","+","0.60","22.90","19","22.95","10","9.96",
"6145","勁永","6,028,515","1,474","102,602,252","17.00","17.50","16.70","16.75","+","0.05","16.75","97","16.80","73","",
"6189","豐藝","1,590,250","603","67,157,366","41.75","43.00","41.20","43.00","+","1.30","43.00","11","43.10","5","11.08",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

