"095年05月11日每日收盤行情(半導體業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2302","麗正","1,783,290","270","7,564,232","4.23","4.30","4.15","4.20","-","0.06","4.20","103","4.24","100","30.00",
"2303","聯電","77,295,847","10,692","1,626,787,442","21.00","21.30","20.80","21.00","-","0.30","20.95","529","21.00","748","23.33",
"2311","日月光","47,190,916","9,944","1,705,011,085","35.50","36.90","34.80","36.55","+","1.45","36.50","116","36.55","168","",
"2325","矽品","15,033,066","3,680","676,539,181","43.70","46.00","43.50","45.10","+","1.25","45.10","79","45.40","4","10.64",
"2329","華泰","3,533,167","591","14,409,687","4.02","4.13","4.02","4.06","+","0.05","4.06","4","4.07","19","",
"2330","台積電","41,413,429","8,390","2,738,356,533","65.20","66.60","65.20","66.60","+","0.10","66.50","1","66.60","44","15.07",
"2338","光罩","29,983,458","5,333","635,141,833","20.50","21.70","20.50","21.70","+","1.40","21.70","3,930","--","0","10.48",
"2342","茂矽","8,314,792","1,699","82,902,902","9.93","10.10","9.86","9.95","+","0.02","9.95","122","9.96","10","7.71",
"2344","華邦電","50,085,129","4,690","550,959,269","11.00","11.20","10.85","11.00","+","0.05","10.95","729","11.00","1,216","137.50",
"2351","順德","660,831","193","11,525,455","17.45","17.60","17.20","17.55","+","0.10","17.50","19","17.55","5","10.38",
"2363","矽統","28,727,599","6,146","561,280,760","19.20","19.75","19.20","19.50","+","0.35","19.50","69","19.55","96","23.21",
"2369","菱生","7,459,999","1,449","86,133,735","11.40","11.75","11.35","11.50","+","0.20","11.50","191","11.55","46","",
"2379","瑞昱","2,669,320","963","98,790,361","36.90","37.30","36.70","36.95","+","0.05","36.95","35","37.00","2","13.49",
"2388","威盛","60,842,564","15,811","2,316,643,127","36.70","38.80","36.50","37.90","+","0.90","37.90","150","37.95","35","35.75",
"2401","凌陽","2,149,940","889","83,444,910","38.30","39.15","38.30","39.10","+","0.80","39.05","26","39.10","26","11.40",
"2408","南亞科","51,653,968","8,118","1,104,044,964","21.15","21.60","20.95","21.60","+","0.40","21.55","81","21.60","1,215","24.55",
"2434","統懋","472,255","120","7,084,485","14.95","15.15","14.95","14.95","-","0.05","14.95","16","15.05","10","21.06",
