"095年07月10日每日收盤行情(電器電纜)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1601","台光","575,085","187","5,076,236","8.85","8.99","8.75","8.90","-","0.09","8.85","5","8.90","57","",
"1603","華電","476,414","103","2,441,445","5.20","5.20","5.06","5.16","-","0.04","5.14","7","5.16","2","25.80",
"1604","聲寶","1,632,005","216","7,258,126","4.48","4.50","4.42","4.45","-","0.01","4.45","37","4.46","48","",
"1605","華新","3,909,001","845","51,093,443","12.95","13.20","12.90","13.05","+","0.10","13.05","159","13.15","44","14.03",
"1606","歌林","2,922,648","589","24,199,430","8.20","8.33","8.20","8.31","+","0.08","8.30","87","8.31","324","20.27",
"1608","華榮","927,441","187","6,661,076","7.12","7.24","7.12","7.20"," ","0.00","7.20","1","7.21","3","8.00",
"1609","大亞","1,049,323","222","9,548,601","9.01","9.15","9.01","9.11","+","0.10","9.11","27","9.14","3","10.35",
"1611","中電","806,241","298","15,710,777","19.50","19.70","19.20","19.45","+","0.30","19.40","42","19.45","3","18.18",
"1612","宏泰","1,246,867","275","16,844,417","13.45","13.60","13.35","13.55","+","0.10","13.50","56","13.60","47","7.66",
"1613","台一","65,584","29","259,089","3.93","4.00","3.93","3.95","-","0.05","3.94","2","3.97","1","15.19",
"1614","三洋電","106,001","66","2,597,926","24.50","24.90","24.20","24.55","-","0.20","24.45","1","24.60","11","16.15",
"1615","大山","36,001","19","233,236","6.54","6.54","6.32","6.50","+","0.10","6.43","12","6.50","4","16.67",
"1616","億泰","3,009,611","494","31,848,437","10.00","10.70","10.00","10.50","+","0.50","10.50","57","10.55","12","17.21",
"1617","榮星","56,002","27","560,888","10.00","10.15","9.95","10.00"," ","0.00","9.91","2","10.00","6","47.62",
"1618","合機","263,029","68","1,763,120","6.72","6.80","6.65","6.70","-","0.07","6.71","1","6.79","2","18.11",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

