"094年12月12日每日收盤行情(其他)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1107","建台","189,340","35","75,670","0.42","0.42","0.39","0.40"," ","0.00","0.39","35","0.40","4","",
"1416","廣豐","892,488","126","3,115,581","3.49","3.54","3.45","3.54","+","0.05","3.50","50","3.54","1","",
"1435","中福","404,000","99","6,115,400","15.15","15.40","15.00","15.00","-","0.30","15.00","1","15.15","4","",
"1437","勤益控","304,001","71","3,189,360","10.50","10.60","10.35","10.50"," ","0.00","10.40","1","10.50","162","",
"1516","川飛","56,000","18","196,870","3.56","3.56","3.48","3.56","-","0.02","3.54","7","3.56","6","",
"1520","復盛","714,746","402","28,002,661","39.20","39.50","38.70","39.50","+","0.40","39.45","1","39.50","34","14.31",
"2348","海悅","58,593","49","215,371","3.68","3.68","3.68","3.68"," ","0.00","3.68","52","3.88","2","",
"2358","廷鑫","2,000","2","13,400","6.70","6.70","6.70","6.70"," ","0.00","6.51","11","6.69","6","26.80",
"2443","億麗","1,544,055","204","5,352,417","3.50","3.55","3.42","3.43","-","0.01","3.43","12","3.45","62","",
"2496","卓越","12,000","2","28,800","2.40","2.40","2.40","2.40"," ","0.00","--","0","2.39","5","",
"2514","龍邦","1,442,699","132","20,671,453","14.30","14.50","14.10","14.50","+","0.20","14.45","240","14.50","45","",
"2904","匯僑","0","0","0","--","--","--","--"," ","0.00","1.99","2","2.00","20","",
"3040","遠見","148,179","51","1,516,507","10.30","10.45","10.20","10.30","-","0.20","10.25","10","10.30","23","",
"6184","大豐電","49,000","30","1,422,700","29.20","29.20","29.00","29.05","+","0.15","29.05","4","29.15","2","8.21",
"9902","台火","345,682","99","1,460,252","4.28","4.30","4.20","4.27","-","0.05","4.27","1","4.28","4","",
"9904","寶成","2,372,125","625","49,666,004","21.05","21.10","20.85","20.95","-","0.05","20.95","2","21.00","122","12.85",
"9905","大華","1,382,000","245","18,063,250","13.10","13.30","13.00","13.20","+","0.20","13.20","33","13.25","36","12.00",
"9907","統一實","746,986","155","4,587,601","6.19","6.20","6.12","6.12","-","0.02","6.12","67","6.14","67","16.11",
"9910","豐泰","102,174","73","3,573,366","34.90","35.10","34.85","35.10","+","0.25","35.00","46","35.10","1","13.50",
"9911","櫻花","681,051","107","4,884,475","7.30","7.30","7.14","7.17","-","0.04","7.15","9","7.18","27","37.74",
"9914","美利達","1,750,326","570","36,876,944","21.45","21.45","20.90","20.95","-","0.30","20.95","60","21.00","3","11.45",
"9915","億豐","529,401","158","20,993,758","40.20","40.20","39.20","39.80","-","0.20","39.65","5","39.80","4","11.71",
"9917","中保科","147,387","101","7,167,166","49.00","49.00","48.20","48.90","-","0.10","48.75","10","48.90","13","16.25",
"9919","康那香","481,001","158","6,398,813","13.40","13.50","13.20","13.20","-","0.20","13.20","38","13.30","35","14.19",
"9921","巨大","52,202","49","3,261,558","63.50","63.50","62.00","62.50","+","0.50","62.30","14","62.50","46","16.45",
"9922","優美","0","0","0","--","--","--","--"," ","0.00","0.28","2","0.29","5","",
"9924","福興","167,028","62","6,020,502","35.80","36.20","35.80","36.00"," ","0.00","36.00","119","36.20","73","4.84",
"9925","新保","96,046","64","2,063,479","21.65","21.70","21.35","21.40"," ","0.00","21.40","5","21.60","2","10.59",
"9927","泰銘","512,200","166","10,385,488","20.30","20.35","20.10","20.35","+","0.30","20.35","35","20.40","38","6.19",
"9928","中視","1,241,050","226","12,854,571","10.60","10.60","10.25","10.35","-","0.15","10.30","62","10.35","3","",
"9929","秋雨","128,003","41","508,495","3.97","4.01","3.92","3.95","-","0.03","3.96","4","3.99","1","",
"9930","中聯資源","385,000","143","9,625,350","25.20","25.30","24.90","25.00","-","0.20","24.95","15","25.00","236","7.33",
"9933","中鼎","1,592,848","268","21,594,491","13.65","13.80","13.45","13.70","-","0.10","13.65","16","13.70","52","11.42",
"9934","成霖","2,130,050","206","55,987,663","26.30","27.20","25.50","27.20","+","0.80","27.15","11","27.20","27","25.90",
"9935","慶豐富","649,220","171","5,800,111","9.16","9.20","8.68","9.20","+","0.05","9.15","15","9.20","1","11.79",
"9938","百和","153,686","67","2,913,698","19.15","19.15","18.85","18.95","-","0.10","18.90","35","18.95","2","10.03",
"9939","宏全","1,657,414","534","37,077,377","21.95","22.75","21.95","22.40","+","0.50","22.35","29","22.40","18","12.80",
"9940","信義","78,001","70","4,193,752","53.40","54.00","53.40","53.70","+","0.60","53.70","29","53.80","4","10.13",
"9941","裕融","75,473","38","2,050,447","27.20","27.35","27.10","27.30","+","0.10","27.20","14","27.30","5","8.69",
"9942","茂順","147,025","57","4,497,564","30.70","30.80","30.40","30.70","-","0.05","30.70","12","30.85","5","11.16",
"9944","新麗","57,050","20","885,571","15.45","15.60","15.45","15.50"," ","0.00","15.45","2","15.50","33","10.76",
"9945","潤泰新","2,695,000","456","21,342,150","7.82","8.00","7.77","7.95","+","0.22","7.95","12","7.96","75","15.29",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

