"095年06月01日每日收盤行情(航運業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2603","長榮","13,649,797","2,680","298,005,721","21.90","22.15","21.70","21.75","-","0.25","21.75","120","21.80","26","5.66",
"2605","新興","1,419,952","449","49,940,014","35.20","35.30","35.00","35.20","+","0.20","35.20","1","35.25","40","4.91",
"2606","裕民","2,074,274","777","74,938,914","36.00","36.40","35.90","36.00","+","0.10","36.00","88","36.05","11","6.25",
"2607","榮運","3,478,805","781","54,126,913","15.30","15.80","15.30","15.55","+","0.05","15.50","47","15.55","5","13.52",
"2608","嘉里大榮","2,348,347","476","23,903,770","10.10","10.35","10.05","10.05"," ","0.00","10.05","246","10.10","104","40.20",
"2609","陽明","4,096,067","1,090","82,208,890","20.05","20.20","20.00","20.00","-","0.05","20.00","1,067","20.05","41","5.78",
"2610","華航","1,897,919","494","28,208,648","14.85","15.05","14.75","14.80","-","0.25","14.75","309","14.80","5","246.67",
"2611","志信","3,585,032","900","48,853,181","13.20","14.15","13.05","13.65","+","0.10","13.60","3","13.65","163","",
"2612","中航","1,745,150","472","41,230,378","23.65","24.10","23.20","23.20","-","0.45","23.20","29","23.30","3","6.52",
"2613","中櫃","377,109","158","4,442,314","11.30","12.00","11.30","11.60"," ","0.00","11.60","9","11.80","2","5.50",
"2615","萬海","2,233,152","652","49,496,094","22.30","22.35","21.90","22.15","-","0.35","22.15","31","22.20","2","7.94",
"2617","台航","986,238","223","20,433,952","20.90","20.90","20.50","20.50","-","0.40","20.50","60","20.75","30","7.74",
"2618","長榮航","22,747,700","2,447","303,807,392","13.10","13.50","13.10","13.35","-","0.10","13.35","151","13.40","17","49.44",
"5607","遠雄港","125,005","64","2,064,580","16.00","17.15","16.00","16.80","-","0.35","16.30","3","16.80","8","31.11",
"5608","四維航","833,245","251","23,263,285","27.80","28.15","27.70","27.90","+","0.10","27.90","11","27.95","8","5.11",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

