"094年06月08日每日收盤行情(電腦及週邊設備業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2301","光寶科","6,549,450","1,920","223,460,819","34.20","34.25","33.95","34.20","+","0.20","34.15","215","34.20","162","12.57",
"2305","全友","1,708,547","303","8,873,399","5.09","5.30","5.07","5.25","+","0.21","5.25","12","5.26","23","",
"2315","神達","17,753,583","4,288","574,413,165","32.00","32.70","31.80","32.70","+","0.70","32.65","11","32.70","106","13.80",
"2324","仁寶","8,333,672","1,966","252,470,480","30.15","30.65","29.95","30.65","+","0.55","30.65","66","30.70","51","15.72",
"2331","精英","3,810,131","1,136","78,621,668","20.35","20.95","20.35","20.45","+","0.10","20.45","49","20.50","5","",
"2336","致伸","3,996,771","771","29,043,073","7.18","7.37","7.11","7.35","+","0.17","7.35","382","7.36","41","",
"2341","英群","23,611,795","4,242","332,874,193","13.30","14.30","13.30","14.30","+","0.90","14.30","1,360","--","0","",
"2352","佳世達","44,117,929","10,238","1,437,401,867","32.80","33.30","31.85","32.10","-","0.40","32.10","445","32.20","52","15.29",
"2353","宏碁","18,288,524","5,552","1,069,400,065","57.10","59.30","57.10","59.30","+","2.30","59.20","32","59.30","115","15.98",
"2356","英業達","4,183,747","932","61,041,108","14.60","14.70","14.50","14.50"," ","0.00","14.50","447","14.55","20","13.18",
"2357","華碩","8,654,907","2,525","740,520,475","85.20","86.00","85.10","85.40","-","0.10","85.30","303","85.40","236","14.07",
"2361","鴻友","4,588,222","1,082","43,371,205","9.60","9.60","9.30","9.49","+","0.25","9.49","31","9.50","120","",
"2362","藍天","1,414,714","407","15,963,855","11.15","11.40","11.10","11.25","+","0.10","11.25","13","11.30","46","17.86",
"2364","倫飛","4,657,435","846","27,784,101","5.80","6.14","5.80","6.05","+","0.25","6.05","12","6.06","5","",
"2365","昆盈","3,034,409","964","72,010,253","23.30","24.30","23.10","24.10","+","1.00","24.00","142","24.10","103","11.00",
"2376","技嘉","2,253,749","879","81,545,059","36.45","36.50","35.65","35.95","-","0.40","35.90","2","36.00","5","17.62",
"2377","微星","20,085,717","4,582","529,174,549","25.90","26.70","25.85","26.15","+","0.45","26.15","31","26.20","35","29.06",
"2380","虹光","399,554","172","6,794,116","17.10","17.10","16.90","17.10"," ","0.00","17.05","30","17.10","17","12.67",
"2381","華宇","23,085,294","3,422","201,963,582","8.45","8.92","8.45","8.92","+","0.58","8.92","1,546","--","0","",
"2382","廣達","4,048,035","961","228,564,282","56.60","56.80","55.80","56.70","+","0.10","56.60","58","56.70","64","15.71",
"2387","精元","147,000","65","4,810,600","32.65","32.80","32.65","32.80","+","0.15","32.70","21","32.80","14","11.93",
"2395","研華","297,844","203","21,574,929","72.80","73.20","72.00","73.00","+","0.20","73.00","11","73.10","7","12.94",
"2397","友通","273,166","93","4,991,028","18.30","18.35","18.20","18.20","-","0.15","18.20","6","18.30","17","14.11",
"2399","映泰","1,740,997","460","15,978,791","9.00","9.30","8.91","9.20","+","0.40","9.20","70","9.24","25","",
"2405","浩鑫","4,230,250","947","73,162,352","17.00","17.50","16.90","17.20","+","0.30","17.15","65","17.20","3","191.11",
"2417","圓剛","2,311,551","806","75,353,653","32.40","32.85","32.30","32.55","+","0.35","32.50","15","32.55","80","9.80",
"2424","隴華","2,512,334","571","19,925,652","7.72","8.17","7.64","8.17","+","0.53","8.17","471","--","0","",
"2425","承啟","4,561,548","715","26,410,595","5.70","5.87","5.60","5.72","+","0.22","5.72","57","5.75","53","",
"2442","新美齊","151,000","49","1,111,610","7.31","7.47","7.30","7.30","-","0.10","7.30","41","7.35","2","",
"2463","研揚","639,633","356","17,086,791","27.25","27.30","25.60","26.60","-","0.70","26.55","4","26.60","4","29.89",
"2465","麗臺","1,741,566","568","27,604,358","15.70","16.05","15.65","15.75","+","0.05","15.75","12","15.85","1","17.70",
"3002","歐格","84,000","28","1,351,100","16.10","16.35","16.00","16.20"," ","0.00","16.20","2","16.30","13","9.20",
"3005","神基","1,290,189","455","30,149,649","23.25","23.50","23.25","23.35","+","0.10","23.35","24","23.40","13","12.16",
"3013","晟銘電","618,000","179","7,463,350","12.00","12.20","11.95","12.10","+","0.15","12.05","18","12.10","25","11.63",
"3017","奇鋐","5,934,641","1,471","139,456,849","23.25","23.90","23.05","23.10","-","0.10","23.10","21","23.15","11","16.38",
"3022","威強電","1,958,827","749","73,196,148","37.10","37.65","37.00","37.40","+","0.40","37.40","67","37.50","23","11.03",
"3046","建碁","4,800,747","869","60,845,395","12.30","12.85","12.25","12.85","+","0.80","12.85","4,682","--","0","",
"3057","喬鼎","1,517,000","512","34,835,150","21.60","23.50","21.60","23.50","+","1.50","23.50","814","--","0","18.65",
"3060","銘異","1,753,000","889","116,927,900","66.50","67.60","65.60","65.60","-","0.60","65.60","50","65.70","12","13.55",
"3231","緯創","25,684,679","4,868","597,947,827","22.90","23.65","22.90","23.15","+","0.60","23.15","23","23.20","50","",
"3701","大眾控","1,048,456","224","4,441,619","4.20","4.34","4.18","4.25","-","0.05","4.23","10","4.25","55","",
"6117","迎廣","4,763,545","1,274","95,493,810","19.60","20.40","19.55","19.60","+","0.30","19.60","52","19.70","5","",
"6128","上福","17,100","16","329,510","19.30","19.35","19.20","19.20"," ","0.00","19.05","1","19.20","9","12.89",
"6166","凌華","421,139","175","12,448,673","29.30","30.00","29.10","30.00","+","0.90","29.90","35","30.00","66","11.28",
"6172","互億","444,847","161","9,095,184","20.10","20.80","20.10","20.30","-","0.10","20.30","15","20.40","3","11.09",
"6206","飛捷","138,000","82","6,537,550","47.40","47.70","47.00","47.30","-","0.05","47.10","5","47.30","3","9.22",
"6235","華孚","7,620,230","2,405","294,303,612","37.20","39.40","37.10","38.60","+","1.40","38.55","19","38.60","52","15.26",
"6277","宏正","169,080","117","12,343,170","72.80","73.80","72.60","72.60","+","0.10","72.60","1","73.00","10","13.03",
"8008","建興電","11,963,848","3,771","730,130,049","59.00","62.40","58.80","61.50","+","3.00","61.50","173","61.60","8","10.83",
"9912","偉聯","114,306","48","774,593","6.78","7.00","6.63","6.63","-","0.09","6.63","1","6.80","2","",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

