"095年06月06日每日收盤行情(油電燃氣業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2616","山隆","78,000","20","1,021,100","13.00","13.20","13.00","13.20","+","0.20","13.10","5","13.15","2","8.86",
"6505","台塑化","2,506,485","614","147,316,609","58.80","59.10","58.50","59.00","+","0.10","59.00","540","59.10","14","11.92",
"8926","台汽電","640,514","155","7,847,945","12.15","12.35","12.15","12.25","-","0.20","12.20","40","12.35","17","13.92",
"9908","大台北","479,007","143","6,235,241","12.90","13.25","12.80","13.05"," ","0.00","13.05","13","13.15","2","12.20",
"9918","欣天然","6,317","7","121,840","19.20","19.85","19.20","19.20","-","0.10","19.20","2","19.75","1","12.80",
"9926","新海","5,035","6","70,990","14.00","14.25","14.00","14.25"," ","0.00","14.05","2","14.50","2","9.90",
"9931","欣高","12,010","6","153,721","12.80","12.80","12.80","12.80"," ","0.00","12.80","23","12.95","5","15.06",
"9937","全國","132,243","71","3,298,425","25.10","25.10","24.90","25.00"," ","0.00","24.95","9","25.00","1","17.12",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

