"095年04月03日每日收盤行情(半導體業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2302","麗正","453,047","83","1,517,118","3.40","3.40","3.28","3.33","+","0.03","3.33","47","3.35","37","",
"2303","聯電","190,356,260","23,782","4,005,050,210","20.70","21.65","20.55","21.15","+","0.65","21.15","948","21.20","3,040","78.33",
"2311","日月光","87,650,737","17,010","2,768,166,705","31.50","32.10","31.00","31.75","+","1.05","31.75","179","31.80","554","",
"2325","矽品","22,541,606","5,185","969,366,737","42.30","43.35","42.25","42.95","+","0.70","42.95","311","43.00","215","20.07",
"2329","華泰","7,755,401","966","32,866,073","3.99","4.26","3.99","4.26","+","0.27","4.26","755","--","0","",
"2330","台積電","36,317,595","8,122","2,342,784,095","64.20","65.00","63.80","64.80","+","0.60","64.80","306","64.90","461","19.58",
"2337","旺宏","21,421,714","2,473","88,680,382","4.15","4.18","4.11","4.12","+","0.01","4.11","439","4.12","51","",
"2338","光罩","2,711,319","699","43,778,254","16.35","16.35","16.05","16.10","-","0.05","16.10","3","16.15","28","9.53",
"2342","茂矽","7,160,428","1,505","61,039,257","8.50","8.65","8.40","8.50","+","0.20","8.49","23","8.50","76","6.39",
"2344","華邦電","4,653,513","959","44,134,607","9.44","9.54","9.40","9.48","+","0.04","9.48","65","9.50","13","",
"2351","順德","1,822,377","342","30,524,281","16.70","16.90","16.60","16.75","+","0.15","16.75","315","16.80","61","13.84",
"2363","矽統","18,199,761","4,680","341,290,514","18.70","19.00","18.60","18.60"," ","0.00","18.55","190","18.60","219","40.43",
"2369","菱生","13,464,772","2,522","171,368,971","12.90","12.90","12.40","12.45","-","0.05","12.45","66","12.50","80","",
"2379","瑞昱","10,640,409","2,148","395,616,290","36.65","37.70","36.65","37.35","+","1.05","37.35","14","37.40","90","21.22",
"2388","威盛","28,787,009","6,407","724,083,881","24.90","25.50","24.90","25.00","+","0.45","25.00","197","25.05","23","",
"2401","凌陽","4,779,565","1,204","213,827,866","44.70","45.00","44.30","44.55","-","0.15","44.55","14","44.60","16","22.39",
"2408","南亞科","26,334,944","4,768","503,263,812","18.90","19.30","18.80","18.95","+","0.20","18.95","62","19.00","153","24.93",
"2434","統懋","971,262","270","14,207,431","14.80","14.90","14.35","14.35","-","0.35","14.35","44","14.40","6","17.29",
"2436","偉詮電","2,275,085","533","28,335,740","12.30","12.60","12.20","12.40","+","0.15","12.40","19","12.45","4","",
"2441","超豐","10,068,059","2,988","415,751,157","41.00","41.70","40.80","41.30","+","0.65","41.25","52","41.30","62","11.19",
"2446","全懋","32,421,638","10,520","2,416,003,680","72.50","76.80","71.60","76.80","+","5.00","76.80","3,564","--","0","22.86",
"2449","京元電子","57,088,706","13,016","1,953,643,137","33.80","34.90","33.45","34.85","+","2.15","34.80","25","34.85","58","20.74",
"2451","創見","736,001","489","39,754,950","53.90","54.40","53.80","53.90"," ","0.00","53.90","21","54.00","13","11.32",
"2454","聯發科","6,269,878","4,002","2,363,651,750","378.00","379.00","375.00","375.50"," ","0.00","375.50","82","376.00","160","20.75",
"2458","義隆","6,851,690","1,692","116,058,363","16.95","17.15","16.70","16.75","+","0.10","16.75","175","16.80","17","21.75",
"2473","思源","596,523","374","29,341,645","49.30","49.35","49.10","49.10","-","0.40","49.05","11","49.10","14","10.32",
"2481","強茂","3,923,719","1,157","67,316,852","17.40","17.45","16.80","16.85","-","0.35","16.85","15","16.90","6","",
"3006","晶豪科","3,018,944","1,152","111,874,628","36.90","37.40","36.45","37.20","+","0.60","37.20","20","37.25","18","",
"3014","聯陽","1,388,863","504","36,339,707","25.90","26.45","25.90","26.20","+","0.30","26.20","36","26.25","5","24.26",
"3016","嘉晶","1,786,702","834","38,800,419","21.50","21.95","21.35","21.70","+","0.50","21.65","11","21.70","1","34.44",
"3034","聯詠","8,543,037","4,466","1,933,002,399","225.00","229.50","223.00","227.50","-","3.00","227.00","200","227.50","4","18.66",
"3035","智原","2,372,722","939","126,878,824","52.40","54.10","52.40","53.70","+","1.10","53.70","180","53.80","43","10.78",
"3041","揚智","3,892,765","1,520","176,188,466","45.30","45.75","44.70","45.00"," ","0.00","45.00","67","45.10","22","14.06",
"3063","飛信","17,928,946","4,509","824,542,668","45.60","46.60","45.40","45.75","+","0.35","45.70","48","45.75","1","22.00",
