"094年10月06日每日收盤行情(鋼鐵工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2002","中鋼","54,497,918","9,969","1,561,147,936","28.80","28.90","28.40","28.40","-","0.60","28.40","1,323","28.45","31","4.85",
"2002A","中鋼特","46,000","16","1,382,350","30.00","30.10","30.00","30.10","+","0.10","30.10","4","30.20","10","",
"2006","東和鋼鐵","12,255,223","2,712","242,095,530","19.60","19.95","19.55","19.70","+","0.30","19.70","182","19.75","51","5.16",
"2007","燁興","1,327,677","287","6,079,858","4.50","4.65","4.50","4.59","+","0.04","4.57","13","4.59","19","",
"2008","高興昌","478,000","146","3,782,210","8.00","8.04","7.80","7.82","-","0.09","7.82","20","7.85","7","",
"2009","第一銅","7,410,382","1,426","81,434,929","10.80","11.15","10.80","10.90","+","0.20","10.85","179","10.90","40","14.93",
"2010","春源","344,585","118","5,747,345","16.60","16.80","16.55","16.65"," ","0.00","16.60","21","16.65","2","5.74",
"2012","春雨","1,630,000","257","12,775,390","7.89","7.97","7.70","7.70","-","0.19","7.69","1","7.70","8","6.88",
"2013","中鋼構","92,824","32","1,199,819","12.90","13.00","12.90","12.95"," ","0.00","12.90","28","13.00","9","16.39",
"2014","中鴻","10,594,781","1,451","117,531,821","11.20","11.35","10.95","11.05","-","0.20","11.05","15","11.10","308","8.70",
"2015","豐興","2,502,750","600","65,912,202","26.30","26.70","26.00","26.00","-","0.40","26.00","26","26.10","4","4.52",
"2017","官田鋼","416,590","92","2,455,230","5.88","5.95","5.86","5.88"," ","0.00","5.88","21","5.89","4","",
"2020","美亞","470,067","81","6,377,406","13.50","13.80","13.40","13.50","-","0.10","13.40","22","13.50","239","9.51",
"2022","聚亨","837,229","170","5,244,745","6.27","6.36","6.23","6.25","-","0.02","6.25","12","6.26","3","5.30",
"2023","燁輝","7,677,984","1,352","105,452,660","13.70","13.95","13.55","13.60","-","0.15","13.60","184","13.65","18","5.38",
"2024","志聯","132,000","47","501,360","3.70","3.88","3.70","3.75"," ","0.00","3.75","20","3.78","1","12.50",
"2025","千興","1,144,000","283","6,551,930","5.68","5.79","5.68","5.71","-","0.01","5.71","30","5.72","6","",
"2027","大成鋼","1,752,210","649","32,500,602","18.50","18.85","18.25","18.30","-","0.15","18.30","77","18.40","2","7.56",
"2028","威致","384,039","70","1,580,978","4.11","4.18","4.10","4.10","-","0.01","4.07","10","4.10","38","",
"2029","盛餘","1,515,259","482","44,647,715","29.50","30.15","29.10","29.10","-","0.65","29.10","32","29.40","11","4.83",
"2030","彰源","787,838","277","14,012,386","17.70","17.95","17.70","17.75"," ","0.00","17.70","44","17.75","19","5.78",
"2031","新光鋼","735,417","236","14,418,604","19.55","19.75","19.45","19.50","-","0.05","19.50","47","19.60","35","4.86",
"2032","新鋼","56,254","37","677,441","12.00","12.15","11.95","11.95","-","0.10","11.95","7","12.00","6","10.13",
"2033","佳大","49,567","29","455,007","9.20","9.23","9.15","9.15","-","0.07","9.15","11","9.19","2","10.52",
"2034","允強","507,252","250","9,676,513","19.00","19.40","18.90","18.95","-","0.25","18.95","4","19.10","21","7.02",
"3004","豐達科","8,000","1","14,240","1.78","1.78","1.78","1.78","+","0.10","1.60","11","1.78","19","",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

