"095年11月08日每日收盤行情(食品工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1201","味全","31,863,644","4,216","548,477,740","16.65","17.40","16.60","17.40","+","1.10","17.40","12,072","--","0","24.51",
"1203","味王","1,079,862","309","13,547,922","12.25","12.75","12.25","12.60","+","0.40","12.60","19","12.65","3","",
"1210","大成","8,223,368","1,318","147,997,166","17.90","18.30","17.65","18.00","-","0.30","18.00","473","18.05","106","11.84",
"1213","大飲","18,024","18","261,343","14.65","14.65","14.25","14.50","+","0.10","14.40","2","14.55","8","",
"1215","卜蜂","8,108,864","1,213","68,086,884","8.49","8.62","8.28","8.34","-","0.11","8.31","12","8.34","3","15.44",
"1216","統一","10,546,203","2,788","318,147,613","30.40","30.50","29.70","29.70","-","0.40","29.70","40","29.85","5","41.83",
"1217","愛之味","1,388,999","293","10,317,588","7.50","7.52","7.35","7.35","-","0.05","7.35","38","7.38","2","21.00",
"1218","泰山","1,940,560","409","13,637,688","7.05","7.15","6.91","6.95","-","0.04","6.94","20","6.95","1","",
"1219","福壽","5,836,905","802","38,907,490","6.80","6.80","6.45","6.45","-","0.07","6.45","89","6.50","10","18.97",
"1220","台榮","199,132","55","1,526,043","7.80","7.80","7.60","7.60","-","0.03","7.60","13","7.65","2","21.71",
"1225","福懋油","412,244","68","2,227,552","5.48","5.49","5.32","5.38","-","0.10","5.38","84","5.43","30","",
"1227","佳格","285,000","81","3,910,750","13.85","13.85","13.60","13.75","-","0.10","13.65","2","13.75","28","25.00",
"1229","聯華","11,491,390","1,931","201,289,992","17.50","17.75","17.35","17.40","-","0.25","17.40","95","17.45","50","10.81",
"1231","聯華食","441,559","91","4,059,032","9.20","9.25","9.12","9.13","-","0.05","9.12","17","9.13","2","91.30",
"1232","大統益","190,454","70","3,710,160","19.50","19.60","19.35","19.50","-","0.10","19.40","9","19.50","5","8.67",
"1233","天仁","143,161","40","4,067,754","28.55","28.55","28.35","28.40","-","0.15","28.35","7","28.40","3","19.72",
"1234","黑松","7,711,581","1,490","112,926,831","14.85","15.00","14.35","14.70","-","0.05","14.70","17","14.75","113","91.88",
"1235","興泰","20,373","9","307,531","15.10","15.30","15.00","15.30","+","0.10","15.00","20","15.30","5","1,530.00",
"1236","宏亞","94,417","36","1,457,387","15.45","15.50","15.35","15.45","+","0.15","15.40","5","15.45","2","13.09",
"1702","南僑","2,069,201","432","11,458,983","5.32","5.64","5.30","5.55","+","0.27","5.54","10","5.55","19","",
"1737","臺鹽","404,664","185","7,226,470","17.75","17.95","17.75","17.90","+","0.15","17.85","10","17.90","17","77.83",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

