"095年11月17日每日收盤行情(食品工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1201","味全","7,088,687","1,589","127,080,217","18.30","18.30","17.70","17.80","-","0.25","17.75","26","17.80","21","25.07",
"1203","味王","330,012","134","4,374,705","13.50","13.60","13.10","13.30","-","0.20","13.30","13","13.45","29","",
"1210","大成","2,649,399","581","47,826,782","18.10","18.30","17.90","18.00","+","0.10","18.00","103","18.05","29","11.84",
"1213","大飲","88,592","49","1,181,511","13.75","13.75","13.00","13.60","+","0.15","13.40","1","13.65","15","",
"1215","卜蜂","1,542,190","382","12,496,541","8.10","8.22","8.05","8.08","-","0.06","8.07","16","8.10","26","14.96",
"1216","統一","5,351,199","1,997","161,972,970","30.40","30.50","30.10","30.10","-","0.10","30.10","9","30.15","1","42.39",
"1217","愛之味","952,979","256","6,942,713","7.35","7.40","7.22","7.29","-","0.06","7.28","1","7.29","12","20.83",
"1218","泰山","3,525,028","643","24,940,162","7.22","7.25","6.92","6.95","-","0.26","6.94","24","6.95","5","",
"1219","福壽","1,444,441","248","9,607,278","6.65","6.73","6.59","6.63","+","0.05","6.63","7","6.65","11","19.50",
"1220","台榮","157,954","41","1,214,008","7.61","7.70","7.61","7.68","+","0.08","7.63","15","7.68","11","21.94",
"1225","福懋油","3,883,776","485","23,407,866","5.88","6.19","5.84","6.01","+","0.17","6.01","59","6.09","165","",
"1227","佳格","275,081","97","3,759,300","13.80","13.80","13.60","13.70","-","0.10","13.65","6","13.70","22","24.91",
"1229","聯華","5,104,183","1,143","90,506,100","17.80","18.05","17.55","17.60","-","0.30","17.60","103","17.70","5","10.93",
"1231","聯華食","152,081","44","1,402,717","9.30","9.30","9.14","9.17","-","0.10","9.18","7","9.24","15","91.70",
"1232","大統益","76,677","28","1,487,578","19.45","19.60","19.30","19.35","-","0.05","19.30","2","19.35","6","8.60",
"1233","天仁","49,200","24","1,399,649","28.45","28.60","28.40","28.50","+","0.10","28.50","8","28.65","2","19.79",
"1234","黑松","3,774,652","779","57,167,715","15.10","15.35","15.00","15.05","-","0.05","15.05","5","15.10","139","94.06",
"1235","興泰","7,452","6","111,889","15.00","15.10","15.00","15.10","-","0.20","15.10","9","15.25","10","1,510.00",
"1236","宏亞","95,142","37","1,459,658","15.35","15.40","15.30","15.35"," ","0.00","15.35","1","15.40","46","13.01",
"1702","南僑","543,792","128","3,050,723","5.70","5.71","5.52","5.57","-","0.13","5.57","36","5.60","1","",
"1737","臺鹽","4,399,622","1,271","83,725,488","18.30","19.30","18.25","19.30","+","1.25","19.30","2,714","--","0","83.91",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

