"095年02月22日每日收盤行情(橡膠工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2101","南港","1,853,402","847","74,529,949","40.90","40.95","39.80","39.90","-","1.00","39.85","16","39.90","17","7.20",
"2102","泰豐","876,799","246","12,682,142","14.60","14.70","14.25","14.30","-","0.35","14.30","15","14.35","42","7.19",
"2103","台橡","8,662,570","2,056","177,696,857","20.45","20.85","20.20","20.35","+","0.10","20.35","114","20.40","3","6.59",
"2104","國際中橡","2,980,313","619","39,259,719","13.30","13.45","13.00","13.05","-","0.15","13.00","192","13.05","110","6.83",
"2105","正新","1,299,881","464","31,453,787","24.50","24.75","24.00","24.10","-","0.40","24.05","73","24.10","68","19.75",
"2106","建大","572,730","213","8,353,708","14.75","14.80","14.40","14.50","-","0.15","14.45","9","14.50","35","39.19",
"2107","厚生","8,876,032","1,607","118,179,211","13.70","13.70","13.10","13.15","-","0.45","13.15","69","13.20","21","",
"2108","南帝","511,279","101","6,554,053","12.90","13.00","12.80","12.85"," ","0.00","12.85","4","12.90","23","9.45",
"2109","華豐","260,301","37","2,089,365","8.02","8.07","7.95","8.00","-","0.07","8.00","10","8.04","13","",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

