"095年08月22日每日收盤行情(紡織纖維)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1402","遠東新","4,732,469","1,451","108,824,745","23.20","23.25","22.80","23.25","+","0.55","23.20","74","23.25","18","12.24",
"1409","新纖","3,440,466","567","21,434,451","6.14","6.38","6.14","6.38","+","0.27","6.30","5","6.38","5","45.57",
"1410","南染","164,861","47","987,147","5.91","6.04","5.91","6.03","+","0.13","6.02","5","6.03","4","",
"1413","宏洲","110,053","36","220,886","2.02","2.02","1.99","2.02"," ","0.00","1.99","2","2.02","25","",
"1414","東和","81,970","18","312,254","3.70","3.90","3.70","3.85","+","0.10","3.78","5","3.85","3","",
"1417","嘉裕","703,674","122","4,095,056","5.75","5.86","5.75","5.85","+","0.04","5.85","14","5.86","2","",
"1418","東華","32,233","12","114,044","3.59","3.59","3.53","3.53"," ","0.00","3.53","17","3.59","7","",
"1419","新紡","1,400,733","383","31,833,542","22.00","23.00","22.00","22.75","-","0.45","22.75","97","22.80","50","34.47",
"1423","利華","2,842,101","449","16,793,192","5.80","5.99","5.80","5.92","+","0.12","5.92","26","5.93","32","39.47",
"1434","福懋","2,007,227","407","32,130,555","16.25","16.25","15.95","16.00","-","0.05","16.00","87","16.05","8","10.60",
"1439","中和","151,000","33","1,512,950","10.30","10.30","9.95","10.00","-","0.40","9.95","20","10.00","34","333.33",
"1440","南紡","428,486","100","2,979,420","6.96","6.98","6.92","6.96"," ","0.00","6.95","20","6.96","29","348.00",
"1441","大東","27,004","11","74,359","2.77","2.82","2.72","2.76"," ","0.00","2.76","17","2.82","3","",
"1443","立益","28,235","17","94,341","3.18","3.38","3.18","3.36","+","0.08","3.36","45","3.37","4","",
"1444","力麗","387,617","64","1,232,724","3.20","3.20","3.15","3.20","-","0.01","3.17","44","3.20","35","",
"1445","大宇","45,355","15","164,583","3.60","3.73","3.60","3.73","+","0.03","3.63","2","3.73","8","",
"1446","宏和","71,938","15","188,535","2.56","2.66","2.56","2.66","-","0.01","2.60","14","2.65","2","",
"1447","力鵬","411,437","75","2,434,687","5.99","5.99","5.84","5.95","+","0.07","5.95","6","5.96","13","198.33",
"1449","佳和","573,059","80","1,852,778","3.27","3.30","3.18","3.27"," ","0.00","3.24","150","3.27","10","",
"1451","年興","1,518,920","364","26,777,248","17.60","17.70","17.50","17.60"," ","0.00","17.60","62","17.65","108","7.30",
"1452","宏益","58,156","14","328,509","5.63","5.70","5.63","5.63","-","0.08","5.63","11","5.68","1","",
"1453","大將","10,000","3","12,000","1.20","1.20","1.20","1.20","X","0.00","--","0","1.20","98","",
"1454","台富","7,500","6","31,334","4.11","4.28","4.11","4.28","+","0.09","4.11","1","4.25","1","",
"1455","集盛","718,865","112","4,356,095","6.03","6.09","6.00","6.09","+","0.04","6.09","29","6.10","12","",
"1456","怡華","54,686","17","98,793","1.84","1.84","1.76","1.83","+","0.01","1.77","4","1.81","11","",
"1457","宜進","250,096","53","690,648","2.71","2.80","2.71","2.75","-","0.01","2.75","6","2.76","2","",
"1459","聯發","2,161,643","35","11,153,840","5.14","5.17","5.14","5.16","+","0.01","5.16","18","5.17","3","",
"1460","宏遠","162,676","41","840,352","5.11","5.18","5.11","5.15","-","0.05","5.15","3","5.20","20","",
"1463","強盛","25,001","8","100,004","4.00","4.00","4.00","4.00"," ","0.00","4.00","13","4.10","23","200.00",
"1464","得力","14,000","8","69,550","4.93","4.98","4.93","4.98"," ","0.00","4.97","3","4.99","1","",
"1465","偉全","56,140","11","457,810","8.10","8.23","8.10","8.20","+","0.10","8.10","32","8.21","10","6.51",
"1466","聚隆","373,743","64","1,730,442","4.53","4.67","4.46","4.67","+","0.30","4.57","1","4.67","4","6.97",
"1467","南緯","402,642","56","4,034,460","10.00","10.05","9.99","10.00","+","0.01","10.00","120","10.05","60","7.69",
"1468","昶和","126,000","34","1,575,500","12.50","12.60","12.40","12.60","+","0.15","12.40","3","12.60","8","140.00",
"1469","理隆","1,000","1","8,960","8.96","8.96","8.96","8.96","X","0.00","8.95","2","9.24","2","",
"1470","大統新創","4,000","3","15,920","3.91","4.19","3.91","4.19","X","0.00","4.05","2","4.19","6","419.00",
"1472","三洋紡","39,000","16","194,390","4.95","5.03","4.95","4.99","+","0.01","4.97","2","4.99","4","",
"1473","台南","55,000","31","2,148,100","39.10","39.20","38.80","39.20","+","0.20","39.05","5","39.20","22","8.43",
"1474","弘裕","193,806","54","1,571,938","8.12","8.18","8.09","8.18","+","0.06","8.18","1","8.19","3","8.52",
"1475","本盟","3,000","3","57,600","19.00","19.55","19.00","19.55","-","0.20","--","0","18.40","1","",
"1476","儒鴻","131,363","45","1,752,600","13.20","13.50","13.15","13.50","+","0.40","13.30","2","13.50","2","6.78",
"1477","聚陽","116,198","83","5,489,024","47.10","47.40","47.10","47.25"," ","0.00","47.25","5","47.50","5","9.30",
"4414","如興","85,251","22","538,434","6.32","6.35","6.30","6.32","-","0.11","6.32","2","6.40","3","18.59",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

