"094年02月24日每日收盤行情(金融保險)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2801","彰銀","26,711,888","4,254","563,843,677","21.10","21.30","21.00","21.00"," ","0.00","21.00","953","21.10","439","110.53",
"2807","竹商銀","5,887,347","965","126,086,790","21.30","21.70","21.20","21.30","+","0.10","21.30","294","21.40","56","11.27",
"2809","京城銀","740,584","144","12,385,891","16.80","16.90","16.50","16.80","+","0.30","16.70","39","16.80","3","20.00",
"2812","台中銀","3,435,106","321","42,821,284","12.35","12.55","12.35","12.45","+","0.10","12.45","733","12.50","149","44.46",
"2816","旺旺保","478,693","135","4,277,500","8.95","9.00","8.90","8.95"," ","0.00","8.90","135","8.95","29","19.46",
"2820","華票","3,385,329","496","37,948,997","11.20","11.25","11.15","11.20","+","0.05","11.20","46","11.25","621","7.13",
"2823","中壽","6,975,616","1,573","138,463,061","19.90","20.00","19.70","19.80","+","0.10","19.80","66","19.90","213","24.15",
"2827","中聯","3,455,785","472","16,504,041","4.80","4.84","4.73","4.73","-","0.06","4.73","640","4.74","6","",
"2831","中華銀","2,930,453","335","18,703,630","6.40","6.45","6.35","6.35","-","0.05","6.35","330","6.40","214","127.00",
"2832","台產","870,077","257","15,361,036","17.70","17.80","17.50","17.50","-","0.20","17.50","442","17.60","315","10.61",
"2833","台壽保","802,777","379","44,397,057","56.00","56.00","55.00","55.00","-","0.50","55.00","198","55.50","217","12.53",
"2834","臺企銀","19,200,957","2,249","230,526,143","12.05","12.10","11.90","11.95"," ","0.00","11.95","80","12.00","638","1,195.00",
"2836","高雄銀","4,692,225","856","107,315,783","23.10","23.10","22.60","23.00"," ","0.00","22.90","128","23.00","13","25.84",
"2837","萬泰銀","1,853,001","331","26,979,814","14.50","14.65","14.45","14.65"," ","0.00","14.55","1","14.65","303","183.13",
"2838","聯邦銀","1,415,857","318","16,466,471","11.60","11.75","11.55","11.60","+","0.05","11.60","58","11.65","32","15.47",
"2845","遠東銀","12,755,562","1,661","245,822,978","19.20","19.40","19.10","19.20","+","0.10","19.10","778","19.20","149","9.14",
"2847","大眾銀","10,408,515","1,422","112,759,201","10.95","11.00","10.75","10.80","-","0.15","10.75","607","10.80","44","25.12",
"2849","安泰銀","746,647","90","8,308,277","11.10","11.20","11.10","11.15"," ","0.00","11.10","280","11.15","57","74.33",
"2850","新產","775,135","251","13,722,173","17.80","17.90","17.50","17.50","-","0.20","17.50","281","17.60","1","10.80",
"2851","中再保","792,000","150","10,633,500","13.30","13.50","13.30","13.40","+","0.10","13.40","58","13.45","20","15.40",
"2852","第一保","797,641","212","16,867,853","21.20","21.30","21.00","21.10"," ","0.00","21.10","142","21.20","28","8.94",
"2854","寶來證","6,002,450","1,072","96,171,086","16.00","16.20","15.90","15.90","-","0.20","15.90","290","16.00","168","14.20",
"2855","統一證","5,690,009","607","92,034,408","16.00","16.30","16.00","16.20","+","0.20","16.20","47","16.30","616","12.46",
"2856","元富證","2,619,282","405","33,963,822","13.00","13.05","12.90","12.95"," ","0.00","12.95","7","13.00","546","10.70",
"2880","華南金","10,136,356","1,326","269,135,208","26.60","26.70","26.40","26.50"," ","0.00","26.40","662","26.50","131","14.17",
