"094年10月11日每日收盤行情(電器電纜)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1601","台光","2,458,000","577","27,119,750","10.90","11.30","10.70","11.30","+","0.70","11.30","594","--","0","",
"1603","華電","447,196","102","1,873,099","4.24","4.28","4.14","4.24","-","0.02","4.23","2","4.24","1","",
"1604","聲寶","3,590,200","476","14,490,080","4.00","4.07","4.00","4.02","+","0.06","4.02","83","4.03","35","",
"1605","華新","2,349,328","567","24,086,867","10.30","10.40","10.15","10.20","-","0.10","10.20","26","10.25","20","78.46",
"1606","歌林","5,946,109","1,028","46,812,633","7.78","7.98","7.75","7.85","+","0.13","7.83","13","7.85","73","",
"1608","華榮","755,295","146","3,977,996","5.26","5.32","5.20","5.20","-","0.05","5.20","14","5.23","17","",
"1609","大亞","356,802","125","2,802,595","7.85","7.89","7.83","7.85","+","0.02","7.85","22","7.87","31","8.44",
"1611","中電","583,000","160","7,228,450","12.50","12.55","12.35","12.35","-","0.10","12.35","37","12.45","15","24.70",
"1612","宏泰","1,051,698","156","10,526,739","10.10","10.10","9.96","9.99","-","0.06","9.96","45","9.99","21","8.69",
"1613","台一","54,000","13","109,610","1.98","2.06","1.98","2.06","+","0.05","1.99","18","2.06","6","1.15",
"1614","三洋電","49,000","24","797,650","16.30","16.45","16.20","16.20","-","0.05","16.20","2","16.25","2","9.10",
"1615","大山","118,000","18","785,800","6.23","6.69","6.23","6.69"," ","0.00","6.50","1","6.69","10","8.36",
"1616","億泰","161,000","48","1,341,960","8.37","8.37","8.26","8.26","+","0.06","8.26","15","8.28","3","8.52",
"1617","榮星","8,000","3","62,080","7.76","7.76","7.76","7.76","+","0.01","7.76","3","7.80","31","",
"1618","合機","1,020,697","270","7,950,460","7.75","7.87","7.66","7.75","+","0.10","7.75","2","7.76","5","9.94",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

