"094年11月02日每日收盤行情(其他電子業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2312","金寶","5,806,399","1,253","69,176,423","11.70","12.05","11.70","12.00","+","0.30","11.95","55","12.00","125","12.12",
"2317","鴻海","12,153,803","4,748","1,860,182,805","152.00","154.50","152.00","153.00","+","2.50","153.00","232","153.50","509","17.15",
"2350","環電","2,578,791","739","24,041,980","9.36","9.45","9.11","9.40","+","0.04","9.40","26","9.42","18","11.90",
"2354","鴻準","3,295,343","1,677","438,305,668","134.00","134.00","131.50","132.00"," ","0.00","132.00","79","132.50","16","24.35",
"2359","所羅門","617,500","142","2,583,048","4.23","4.23","4.15","4.18","-","0.03","4.17","2","4.18","64","",
"2360","致茂","533,452","193","14,251,586","26.85","27.00","26.60","26.80","-","0.05","26.80","2","26.85","5","13.07",
"2373","震旦行","230,501","101","3,857,869","16.80","16.95","16.50","16.95","-","0.05","16.90","1","16.95","5","13.67",
"2390","云辰","228,907","106","1,044,491","4.57","4.66","4.52","4.55","+","0.03","4.55","1","4.60","2","",
"2404","漢唐","685,436","303","15,934,945","23.10","23.40","23.10","23.30","+","0.30","23.25","17","23.30","117","6.79",
"2411","飛瑞","384,591","187","11,926,237","30.90","31.15","30.80","31.10","+","0.40","31.10","7","31.15","2","12.20",
"2423","固緯","61,001","17","867,914","14.20","14.30","14.00","14.25","-","0.15","14.10","3","14.25","2","11.68",
"2433","互盛電","87,001","16","1,050,062","12.30","12.40","11.90","12.00","-","0.30","11.90","1","12.00","25","7.95",
"2461","光群雷","385,071","83","5,389,889","14.00","14.15","13.75","13.90","-","0.10","13.90","21","13.95","10","30.89",
"2464","盟立","1,331,810","384","33,230,755","25.00","25.10","24.80","24.90","+","0.15","24.90","1","24.95","17","8.68",
"2474","可成","13,427,993","8,429","2,846,347,247","211.00","215.50","207.00","215.00","+","7.00","214.50","17","215.00","89","19.78",
"2477","美隆電","1,380,829","283","21,026,514","15.20","15.50","15.10","15.50","+","0.35","15.50","26","15.55","7","12.50",
"2482","連宇","217,001","76","3,752,117","17.20","17.50","17.00","17.50","+","0.20","17.30","1","17.50","12","8.10",
"2488","漢平","103,001","52","1,551,165","15.20","15.20","15.00","15.00","-","0.10","15.00","6","15.05","10","8.24",
"2495","普安","838,586","455","42,959,054","51.80","52.30","50.50","51.20","-","0.60","51.20","23","51.30","27","9.88",
"3018","同開","307,000","110","2,734,720","8.75","9.20","8.70","9.20","+","0.55","9.15","2","9.20","10","12.60",
"3030","德律","320,590","144","7,757,231","24.45","24.45","24.00","24.15","+","0.05","24.15","15","24.20","11","11.67",
"3043","科風","1,156,000","367","50,874,650","44.90","44.90","43.75","44.00","-","0.90","43.95","6","44.00","36","10.89",
"3053","鼎營","0","0","0","--","--","--","--"," ","0.00","--","0","0.74","8","",
"3367","英華達","5,321,307","2,150","740,144,877","133.00","142.00","132.00","142.00","+","9.00","142.00","1,272","--","0","18.61",
"6139","亞翔","469,343","267","28,425,054","60.60","61.10","60.20","60.60"," ","0.00","60.60","2","60.80","30","8.22",
"6192","巨路","167,422","114","5,106,654","29.90","30.75","29.90","30.75","+","0.85","30.70","8","30.75","2","12.40",
"6196","帆宣","321,043","142","8,691,871","27.10","27.35","26.80","27.35","+","0.15","27.35","1","27.40","2","6.24",
"6201","亞弘電","30,000","7","703,600","23.45","23.50","23.45","23.50","+","0.05","23.50","13","23.85","4","8.25",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

