"095年11月03日每日收盤行情(建材營造)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1316","上曜","450,537","112","2,519,424","5.58","5.65","5.54","5.56","-","0.02","5.55","29","5.56","9","6.86",
"1436","華友聯","18,716","17","173,526","9.30","9.35","9.25","9.25","-","0.14","9.25","5","9.35","7","102.78",
"1438","裕豐","6,000","3","5,900","0.94","1.07","0.94","0.94","X","0.00","--","0","0.94","22","",
"1442","名軒","8,223,758","646","107,929,805","13.15","13.15","12.60","13.15","+","0.85","13.15","3,941","--","0","7.11",
"1805","寶徠","1,159,591","104","2,006,605","1.65","1.76","1.65","1.70","+","0.05","1.69","5","1.74","175","2.58",
"1808","潤隆","191,467","145","8,736,305","44.80","46.40","44.80","45.65","+","1.05","45.65","1","45.80","1","5.99",
"2501","國建","6,082,160","1,717","128,528,507","20.70","21.45","20.60","21.25","+","0.80","21.25","87","21.30","34","28.33",
"2504","國產","26,828,770","4,772","397,331,497","14.40","15.10","14.35","14.90","+","0.65","14.90","579","14.95","347","17.33",
"2505","國揚","10,073,519","1,671","198,046,744","18.95","19.95","18.70","19.95","+","1.30","19.95","744","--","0","166.25",
"2506","太設","13,332,663","1,425","59,779,658","4.50","4.59","4.35","4.36","-","0.03","4.36","38","4.39","10","7.65",
"2509","全坤建","3,717,781","1,008","88,373,299","22.90","24.30","22.90","23.80","+","0.90","23.80","45","23.85","6","15.16",
"2511","太子","5,527,391","1,143","118,019,849","21.15","21.55","21.10","21.55","+","0.45","21.50","120","21.55","27","26.94",
"2515","中工","41,960,703","4,701","219,023,439","5.26","5.30","5.16","5.16","-","0.04","5.16","132","5.17","2","28.67",
"2516","新建","2,099,412","289","6,574,228","3.12","3.20","3.09","3.10"," ","0.00","3.10","6","3.13","23","",
"2520","冠德","14,288,942","2,618","171,138,557","11.60","12.10","11.60","11.95","+","0.40","11.90","208","11.95","159","21.73",
"2524","京城","3,336,550","1,269","119,611,074","35.25","36.30","35.25","35.70","+","0.50","35.70","34","35.75","3","12.40",
"2526","大陸","7,994,130","1,550","183,626,912","22.70","23.20","22.60","22.75"," ","0.00","22.75","164","22.80","7","6.79",
"2527","宏璟","1,881,191","409","17,775,395","9.20","9.59","9.20","9.46","+","0.18","9.45","5","9.46","16","13.51",
"2528","皇普","10,891","4","30,384","2.79","2.79","2.79","2.79","-","0.20","--","0","2.90","3","",
"2530","華建","5,056,320","745","27,381,314","5.24","5.58","5.22","5.58","+","0.36","5.57","102","5.58","18","",
"2534","宏盛","13,749,500","3,131","317,863,950","22.65","23.30","22.65","23.10","+","0.45","23.10","63","23.15","14","5.98",
"2535","達欣工","7,353,571","1,679","86,121,395","11.50","11.85","11.50","11.60","+","0.10","11.60","221","11.65","115","9.21",
"2536","宏普","482,428","224","18,041,125","36.30","37.80","36.30","37.50","+","0.95","37.50","5","37.55","4","17.69",
"2537","聯上發","11,851","16","61,184","5.00","5.35","5.00","5.35","+","0.35","5.35","6","--","0","",
"2538","基泰","17,442,059","2,993","382,815,336","20.85","22.10","20.80","22.10","+","1.40","22.10","748","--","0","14.17",
"2539","櫻花建","43","1","197","--","--","--","--"," ","0.00","--","0","5.18","1","",
"2540","愛山林","13,176","6","38,228","3.00","3.00","2.79","2.79","-","0.19","2.79","4","2.95","1","",
"2542","興富發","18,860,896","5,255","796,021,617","40.50","42.80","40.30","42.80","+","2.80","42.80","7,719","--","0","15.02",
"2543","皇昌","16,837,060","2,903","208,925,239","12.05","12.70","11.95","12.70","+","0.80","12.70","2,121","--","0","7.60",
"2545","皇翔","4,040,545","1,712","262,507,194","65.90","66.00","64.30","64.70","+","0.50","64.60","1","64.70","14","15.15",
"2546","根基","5,095,003","939","43,193,325","8.46","8.61","8.30","8.59","+","0.46","8.59","99","8.60","139","7.41",
"2547","日勝生","14,972,755","3,397","620,829,372","40.15","42.25","40.00","42.25","+","2.75","42.25","8,523","--","0","384.09",
"2548","華固","3,019,131","1,232","217,182,443","71.50","72.50","70.60","71.00","-","0.50","71.00","21","71.10","17","11.16",
"2841","台開","9,938,000","1,554","167,864,000","17.00","17.30","16.50","17.05","-","0.15","17.00","38","17.05","24","6.96",
"3052","夆典","220,271","45","682,979","3.12","3.12","3.09","3.12","-","0.02","3.10","24","3.12","8","",
"3056","總太","0","0","0","--","--","--","--"," ","0.00","--","0","4.30","685","",
"5515","建國","1,326,855","357","21,233,071","15.55","16.30","15.55","15.90","+","0.40","15.90","11","15.95","6","8.07",
"5525","順天","1,692,241","687","60,604,826","35.40","36.50","35.20","35.50","+","0.30","35.50","51","35.70","2","8.68",
"5531","鄉林","2,349,316","1,081","126,587,187","52.80","55.00","52.10","54.00","+","2.00","54.00","21","54.30","18","15.79",
"5534","長虹","1,016,107","672","94,467,639","93.00","95.00","92.00","92.40","-","1.50","92.40","8","92.80","26","13.51",
"9906","欣巴巴","4,063","3","3,124","0.79","0.79","0.75","0.75"," ","0.00","0.74","3","0.80","21","2.59",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

