"094年06月17日每日收盤行情(貿易百貨)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2601","益航","1,806,805","354","12,853,948","7.28","7.28","6.92","6.99","-","0.32","6.97","2","6.99","37","",
"2614","東森","8,085,522","1,503","110,140,660","13.55","13.85","13.50","13.50"," ","0.00","13.50","85","13.55","83","8.08",
"2901","欣欣","937,000","188","14,153,800","15.50","15.50","14.70","14.80","-","0.20","14.80","45","14.90","10","98.67",
"2903","遠百","35,053,289","3,813","711,585,468","20.25","20.60","20.05","20.10","-","0.05","20.10","62","20.15","81","12.26",
"2905","三商","1,650,768","341","15,983,746","9.60","9.78","9.60","9.65","+","0.09","9.65","81","9.69","4","",
"2906","高林","740,622","173","7,998,226","10.80","10.90","10.75","10.80"," ","0.00","10.75","153","10.85","4","13.33",
"2908","特力","5,785,958","443","130,213,194","23.00","23.20","22.50","22.90","-","0.10","22.80","36","22.90","25","10.90",
"2910","統領","1,000","1","24,300","24.30","24.30","24.30","24.30","-","0.50","23.55","1","23.90","1","23.59",
"2911","麗嬰房","1,628,931","435","26,670,930","16.10","16.65","16.10","16.20","+","0.10","16.20","34","16.25","20","17.80",
"2912","統一超","2,394,419","865","147,166,335","62.70","62.70","60.50","61.50","-","1.20","61.20","4","61.50","19","19.28",
"2913","農林","5,360,138","939","29,791,595","5.66","5.66","5.48","5.48","-","0.14","5.48","45","5.50","21","",
"2915","潤泰全","1,754,000","410","21,940,450","12.50","12.55","12.45","12.55"," ","0.00","12.50","44","12.55","101","104.58",
"9801","力霸","469,223","91","1,397,033","2.98","3.00","2.96","2.96"," ","0.00","2.96","33","2.98","27","",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

