"094年02月21日每日收盤行情(塑膠工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1301","台塑","8,997,405","1,340","504,250,051","56.00","56.50","55.50","56.50","+","0.50","56.00","780","56.50","2,762","9.42",
"1303","南亞","9,667,819","1,294","454,653,472","46.80","47.20","46.70","47.20","+","0.40","47.10","25","47.20","200","9.33",
"1304","台聚","22,123,188","3,578","288,614,051","12.80","13.20","12.80","13.20","+","0.55","13.15","114","13.20","386","12.00",
"1305","華夏","17,535,810","2,609","273,985,547","15.50","15.80","15.30","15.60","+","0.40","15.60","347","15.70","327","6.84",
"1307","三芳","65,000","30","1,318,700","20.30","20.50","20.10","20.30","-","0.10","20.30","2","20.50","7","14.71",
"1308","亞聚","5,761,896","1,148","102,967,827","17.60","18.10","17.50","17.90","+","0.40","17.90","112","18.00","103","10.65",
"1309","台達化","4,500,000","925","53,882,850","11.85","12.05","11.80","12.05","+","0.35","12.00","92","12.05","72","12.17",
"1310","台苯","5,783,070","1,483","135,482,224","23.10","23.60","23.10","23.30","+","0.30","23.30","345","23.40","67","15.33",
"1311","福聚","2,178,938","619","64,668,985","29.40","29.90","29.40","29.80","+","0.50","29.70","65","29.80","7","7.97",
"1312","國喬","5,329,176","857","69,351,174","13.00","13.20","12.75","13.10","+","0.10","13.10","186","13.15","102","655.00",
"1312A","國喬特","8,000","6","98,650","12.20","12.65","12.20","12.65","+","0.15","12.60","1","12.65","5","",
"1313","聯成","24,313,137","4,161","338,145,465","13.70","14.10","13.60","14.05","+","0.50","14.00","47","14.05","42","10.56",
"1314","中石化","28,942,469","3,058","213,147,173","7.25","7.50","7.25","7.40","+","0.20","7.40","155","7.45","1,264","17.21",
"1315","達新","280,015","61","2,747,039","9.70","9.90","9.70","9.80","+","0.10","9.80","23","9.90","113","10.21",
"1321","大洋","106,000","36","1,600,800","15.00","15.20","15.00","15.10","+","0.35","15.00","16","15.10","5","5.94",
"1323","永裕","27,000","13","294,100","10.95","11.00","10.70","10.95","+","0.35","10.65","23","10.95","3","11.90",
"1324","地球","126,000","17","1,150,850","9.15","9.20","9.10","9.20","+","0.10","9.10","54","9.20","32","46.00",
"1325","恆大","323,000","89","2,534,300","7.95","8.00","7.70","7.90","+","0.10","7.90","3","7.95","15","",
"1326","台化","7,577,031","1,283","449,854,493","59.50","60.00","58.50","59.50","+","0.50","59.50","1,472","60.00","2,147","8.62",
"1715","萬洲","7,749,671","532","70,201,949","9.00","9.15","8.95","9.10","+","0.10","9.05","41","9.10","141","12.64",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

