"094年09月27日每日收盤行情(資訊服務業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2427","三商電","231,000","76","1,811,680","7.80","7.88","7.70","7.85","+","0.06","7.82","9","7.85","3","",
"2447","鼎新","45,438","21","1,100,651","24.10","24.45","24.10","24.10","-","0.35","24.10","10","24.20","9","10.95",
"2453","凌群","24,000","14","221,410","9.25","9.25","9.15","9.24","-","0.01","9.24","2","9.25","8","",
"2468","華經","168,000","25","1,369,980","8.15","8.20","8.15","8.20","-","0.05","8.20","14","8.24","3","13.02",
"2471","資通","81,282","38","743,940","9.20","9.38","8.63","9.08","-","0.19","9.06","3","9.26","3","",
"2480","敦陽科","1,034,203","255","14,596,595","14.00","14.30","13.90","14.20","+","0.25","14.20","70","14.25","23","8.61",
"3029","零壹","100,310","30","1,021,227","10.15","10.30","10.15","10.20","+","0.05","10.20","6","10.25","2","34.00",
"5203","訊連","225,000","127","18,724,800","83.00","83.90","82.70","83.10","+","0.10","83.10","4","83.70","2","12.10",
"6112","聚碩","124,000","25","1,342,150","10.80","10.95","10.60","10.85","+","0.05","10.85","15","10.90","23","28.55",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

