"094年09月15日每日收盤行情(生技醫療業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1701","中化","885,518","197","7,720,538","8.61","8.81","8.61","8.72","-","0.25","8.72","7","8.73","7","145.33",
"1707","葡萄王","259,000","93","2,079,850","8.12","8.12","7.99","8.00","X","0.00","8.00","50","8.08","5","12.12",
"1716","永信","148,431","80","3,990,111","26.95","27.00","26.80","26.85","-","0.10","26.85","3","26.95","12","10.74",
"1720","生達","333,730","120","6,041,259","18.20","18.20","18.05","18.15","-","0.05","18.05","27","18.20","16","10.20",
"1729","必翔","26,310","31","1,429,448","54.90","54.90","54.00","54.70","-","0.20","54.20","3","54.80","1","15.81",
"1731","美吾華","111,672","60","1,237,933","11.00","11.20","11.00","11.20","+","0.15","11.05","8","11.15","7","21.13",
"1733","五鼎","79,193","45","1,812,313","23.20","23.20","22.70","22.70","-","0.55","22.60","4","22.90","1","14.10",
"1734","杏輝","168,020","84","3,283,983","19.75","19.75","19.25","19.70","-","0.05","19.50","10","19.70","49","13.49",
"1736","喬山","186,000","131","21,256,000","112.50","116.00","112.00","115.00","+","2.00","115.00","46","115.50","16","14.76",
"4106","雃博","40,000","8","579,900","14.55","14.55","14.45","14.55"," ","0.00","14.50","2","14.70","3","8.66",
"4119","旭富","17,000","10","280,000","16.50","16.50","16.40","16.40"," ","0.00","16.40","2","16.50","3","15.77",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

