"095年08月18日每日收盤行情(電腦及週邊設備業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2301","光寶科","4,782,640","1,923","216,505,200","45.90","45.90","45.00","45.00","-","0.50","45.00","234","45.05","1","12.86",
"2305","全友","138,873","61","474,393","3.43","3.44","3.40","3.41","-","0.03","3.40","24","3.42","12","",
"2315","神達","16,693,650","4,882","589,758,032","35.50","35.70","34.90","35.35","+","0.15","35.30","109","35.35","58","8.93",
"2324","仁寶","9,160,312","2,203","261,259,657","29.00","29.15","28.20","28.45","-","0.55","28.45","441","28.50","10","12.00",
"2331","精英","6,856,787","1,502","133,755,313","19.55","19.75","19.25","19.25","-","0.30","19.25","33","19.30","8","27.90",
"2336","致伸","2,075,398","478","22,543,488","11.00","11.10","10.80","10.90","-","0.10","10.85","53","10.90","51","9.56",
"2341","英群","2,924,026","901","46,416,047","16.00","16.20","15.60","15.60","-","0.40","15.60","282","15.65","9","",
"2352","佳世達","19,663,694","3,983","405,996,128","20.80","20.95","20.35","20.95"," ","0.00","20.80","83","20.95","829","",
"2353","宏碁","14,257,463","4,237","674,849,861","47.30","47.90","46.80","47.10","-","0.20","47.10","12","47.15","22","10.63",
"2356","英業達","10,663,901","1,731","218,994,676","20.25","20.80","20.25","20.30","+","0.05","20.30","174","20.35","17","12.08",
"2357","華碩","34,901,486","8,462","2,785,137,906","80.30","80.60","79.00","79.80","-","0.20","79.70","100","79.80","557","14.46",
"2361","鴻友","11,088,908","1,469","48,490,853","4.67","4.67","4.07","4.07","-","0.30","--","0","4.07","577","",
"2362","藍天","3,227,674","903","49,641,024","15.60","15.70","15.15","15.15","-","0.30","15.15","91","15.20","45","",
"2364","倫飛","208,044","79","622,501","3.01","3.03","2.96","3.01","+","0.01","3.00","20","3.01","2","",
"2365","昆盈","1,071,851","394","28,350,949","26.70","26.90","26.30","26.30","-","0.40","26.30","62","26.35","7","7.87",
"2376","技嘉","1,359,671","536","29,288,270","21.80","21.80","21.35","21.35","-","0.40","21.35","1","21.40","21","11.73",
"2377","微星","2,056,626","663","34,198,287","16.70","16.80","16.55","16.55","-","0.15","16.55","38","16.60","25","21.49",
"2380","虹光","958,594","342","20,384,581","21.30","21.65","21.00","21.00","-","0.30","21.00","71","21.15","15","6.46",
"2381","華宇","14,126,441","1,993","101,747,389","7.26","7.36","7.06","7.08","-","0.13","7.08","3","7.09","36","",
"2382","廣達","9,004,014","2,957","441,816,736","48.00","49.80","47.90","49.00","+","1.10","49.00","186","49.10","54","14.20",
"2387","精元","1,119,299","510","33,896,617","30.70","30.70","29.90","30.50","+","0.10","30.50","43","30.55","5","11.47",
"2395","研華","134,745","70","12,931,821","96.00","96.40","95.70","95.70","-","0.50","95.70","9","95.80","5","17.12",
"2397","友通","254,381","148","14,589,717","57.00","57.60","57.00","57.50","+","0.70","57.00","15","57.50","26","14.09",
"2399","映泰","1,079,746","328","16,419,640","15.45","15.50","15.10","15.10","-","0.35","15.10","38","15.15","6","9.93",
"2405","浩鑫","315,026","105","3,111,298","9.90","9.96","9.81","9.81","-","0.04","9.81","11","9.88","6","21.33",
"2417","圓剛","3,322,558","1,262","122,628,436","37.00","37.50","36.30","36.40","-","0.60","36.40","76","36.45","2","14.00",
"2424","隴華","301,708","94","1,474,850","4.90","5.00","4.85","4.87","-","0.08","4.87","9","4.90","1","",
"2425","承啟","1,625,510","361","14,192,490","8.50","9.09","8.31","9.09","+","0.59","9.00","13","9.08","5","",
"2442","新美齊","67,000","18","496,980","7.40","7.55","7.40","7.55","+","0.04","7.40","5","7.55","2","16.41",
"2463","研揚","48,788","44","1,263,044","26.10","26.10","25.80","25.80","-","0.10","25.80","4","26.00","5","16.33",
"2465","麗臺","998,628","232","6,952,068","7.10","7.18","6.84","6.84","-","0.24","6.84","11","6.87","2","",
"3002","歐格","284,939","111","7,001,923","24.75","24.75","24.50","24.50","-","0.25","24.50","12","24.60","1","10.08",
"3005","神基","2,749,779","518","34,107,763","12.40","12.60","12.20","12.60","+","0.20","12.60","140","12.65","67","5.75",
"3013","晟銘電","2,600,232","363","29,711,981","11.35","11.70","11.15","11.45","+","0.10","11.45","49","11.50","80","81.79",
"3017","奇鋐","1,469,938","420","23,147,086","15.45","15.95","15.45","15.60","+","0.20","15.55","28","15.60","4","",
"3022","威強電","2,181,190","728","59,429,963","27.00","27.65","26.70","27.20","+","0.20","27.15","19","27.20","9","8.86",
"3046","建碁","118,473","48","696,969","5.89","5.96","5.82","5.86","-","0.02","5.86","2","5.91","9","",
"3057","喬鼎","376,999","112","5,042,834","13.30","13.50","13.30","13.30"," ","0.00","13.30","67","13.40","27","",
"3060","銘異","485,040","219","18,450,866","38.10","38.30","37.90","37.90","-","0.20","37.90","744","37.95","4","9.13",
"3231","緯創","29,405,605","6,735","1,142,417,533","39.60","39.60","37.90","37.90","-","0.80","37.80","50","37.90","51","11.73",
"3701","大眾控","256,188","111","506,604","1.94","2.05","1.94","2.05","+","0.05","2.00","12","2.05","23","",
"6117","迎廣","98,510","45","1,480,272","15.15","15.15","14.95","14.95","-","0.20","14.90","32","15.10","2","42.71",
"6128","上福","400,586","195","11,887,911","29.95","30.30","29.30","29.35","-","0.65","29.35","4","29.45","2","13.98",
"6166","凌華","294,231","147","9,416,187","32.40","32.40","31.75","31.80","-","0.30","31.80","1","31.90","3","8.88",
"6172","互億","77,099","24","752,910","9.76","9.80","9.75","9.80","+","0.02","9.76","24","9.80","1","15.08",
"6206","飛捷","2,633,402","1,238","149,017,892","56.90","57.40","55.80","56.50","X","0.00","56.50","20","56.60","2","9.40",
"6235","華孚","5,414,680","1,793","168,668,291","30.75","31.80","30.45","30.95","+","0.15","30.90","11","30.95","6","26.68",
"6277","宏正","261,201","148","21,265,182","82.40","82.40","81.20","81.20","-","0.50","81.10","47","81.20","1","11.87",
"8008","建興電","1,394,640","608","50,817,123","37.10","37.10","36.05","36.10","-","0.40","36.05","28","36.10","4","10.08",
"9912","偉聯","33,308","18","135,574","4.19","4.19","4.05","4.05","-","0.09","4.05","14","4.17","2","",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

