"094年12月27日每日收盤行情(橡膠工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2101","南港","7,922,054","2,620","322,669,833","40.90","41.40","39.65","40.85","+","1.20","40.80","60","40.85","8","7.37",
"2102","泰豐","1,451,566","352","22,945,822","16.00","16.05","15.65","15.70","-","0.10","15.65","36","15.70","172","7.89",
"2103","台橡","3,208,666","671","57,855,661","18.00","18.10","17.95","18.00","+","0.05","18.00","27","18.05","14","5.83",
"2104","國際中橡","4,856,651","717","61,027,031","12.45","12.70","12.45","12.55","+","0.10","12.55","12","12.60","132","6.57",
"2105","正新","2,578,681","837","74,099,251","29.15","29.30","28.50","28.65","-","0.65","28.60","8","28.65","1","23.48",
"2106","建大","1,135,373","406","18,038,750","15.90","16.05","15.80","15.80"," ","0.00","15.80","50","15.85","5","42.70",
"2107","厚生","3,991,275","785","51,132,919","13.00","13.00","12.65","12.75","-","0.10","12.70","101","12.75","93","",
"2108","南帝","1,967,664","403","25,860,474","13.20","13.30","13.00","13.05","-","0.15","13.05","604","13.10","72","9.60",
"2109","華豐","147,491","35","1,192,887","8.18","8.20","8.00","8.18"," ","0.00","8.06","2","8.18","9","",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

