"094年09月27日每日收盤行情(金融保險)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2801","彰銀","8,703,216","1,679","142,276,060","16.45","16.50","16.25","16.30","-","0.05","16.25","360","16.30","47","",
"2807","竹商銀","2,714,782","588","49,830,185","18.50","18.50","18.20","18.30","-","0.20","18.30","305","18.40","2","9.24",
"2809","京城銀","477,917","98","5,056,142","10.65","10.70","10.50","10.50","-","0.15","10.50","13","10.55","1","15.67",
"2812","台中銀","681,000","170","4,921,410","7.30","7.30","7.16","7.20","-","0.10","7.20","32","7.23","25","55.38",
"2816","旺旺保","300,310","51","1,887,487","6.30","6.32","6.25","6.30"," ","0.00","6.26","5","6.30","7","13.40",
"2820","華票","1,757,587","248","17,965,667","10.20","10.25","10.15","10.25","+","0.05","10.20","258","10.25","20","6.66",
"2823","中壽","7,575,817","1,003","87,993,369","11.60","11.85","11.60","11.60","-","0.85","--","0","11.60","8,477","",
"2827","中聯","1,103,316","212","4,331,574","3.98","3.98","3.89","3.90","-","0.08","3.90","45","3.93","8","",
"2831","中華銀","1,265,041","207","5,505,208","4.40","4.40","4.32","4.37","-","0.03","4.34","5","4.37","25","",
"2832","台產","229,162","65","3,239,079","14.20","14.30","14.00","14.05","-","0.10","14.05","22","14.10","7","8.78",
"2833","台壽保","191,693","83","8,641,694","45.40","45.40","45.00","45.00","-","0.10","44.90","2","45.00","4","9.76",
"2834","臺企銀","50,676,732","6,480","459,556,778","9.05","9.18","8.92","9.00"," ","0.00","9.00","2,302","9.01","308","",
"2836","高雄銀","334,358","167","6,636,674","20.00","20.00","19.65","19.80","-","0.20","19.80","18","19.95","5","42.13",
"2837","萬泰銀","2,842,678","287","38,908,037","14.05","14.05","13.45","13.80","-","0.35","13.45","6","13.80","84","",
"2838","聯邦銀","724,034","163","6,601,832","9.18","9.20","9.06","9.09","-","0.07","9.09","2","9.10","35","11.81",
"2845","遠東銀","5,794,611","832","99,071,686","17.10","17.20","17.05","17.15","+","0.05","17.10","735","17.15","267","12.70",
"2847","大眾銀","7,725,304","535","69,993,126","9.18","9.18","9.00","9.00","-","0.19","9.00","206","9.07","2","",
"2849","安泰銀","1,599,000","85","20,268,400","12.85","12.85","12.55","12.75","-","0.15","12.55","163","12.75","37","24.52",
"2850","新產","528,253","146","7,099,972","13.60","13.65","13.20","13.55","-","0.05","13.30","6","13.55","22","8.42",
"2851","中再保","91,000","22","1,047,700","11.55","11.55","11.50","11.50"," ","0.00","11.50","45","11.55","36","13.37",
"2852","第一保","556,954","189","7,028,309","12.45","12.75","12.40","12.60","+","0.15","12.60","37","12.65","1","11.45",
"2854","寶來證","2,658,568","731","32,927,031","12.45","12.50","12.30","12.30","-","0.15","12.25","139","12.30","13","",
"2855","統一證","2,338,010","245","33,399,942","14.35","14.40","14.20","14.30","-","0.05","14.25","21","14.30","233","22.00",
"2856","元富證","1,647,447","248","19,402,173","11.80","11.90","11.70","11.80","-","0.10","11.75","315","11.80","37","45.38",
"2880","華南金","5,435,922","1,247","115,649,151","21.40","21.45","21.10","21.10","-","0.35","21.10","204","21.15","108","12.87",
"2881","富邦金","8,730,235","1,551","246,463,178","28.20","28.40","27.90","28.30","+","0.10","28.30","592","28.35","33","16.85",
"2882","國泰金","9,152,593","2,025","552,303,000","60.50","60.70","59.90","60.60","-","0.20","60.50","254","60.60","80","22.87",
"2883","開發金","13,913,590","1,914","160,537,817","11.55","11.65","11.45","11.45","-","0.15","11.45","547","11.50","397","22.90",
"2883A","開發特","285,000","21","4,859,250","17.05","17.05","17.05","17.05"," ","0.00","17.05","1","17.10","14","",
"2884","玉山金","4,870,470","630","104,108,452","21.45","21.55","21.15","21.45"," ","0.00","21.40","116","21.45","93","14.49",
"2885","元大金","1,176,387","405","14,254,119","12.05","12.25","12.00","12.05","-","0.20","12.00","654","12.05","66","25.10",
"2886","兆豐金","45,152,000","2,425","989,867,450","21.75","22.00","21.70","22.00","+","0.25","21.95","1,883","22.00","5,345","11.00",
"2887","台新金","31,915,181","3,257","595,143,068","18.60","18.75","18.40","18.65","+","0.05","18.65","1,394","18.70","461","8.29",
"2888","新光金","8,915,525","1,847","231,264,541","26.00","26.15","25.65","25.80","-","0.40","25.75","170","25.80","172","10.40",
"2889","國票金","6,774,189","899","71,990,278","10.70","10.75","10.50","10.60","-","0.15","10.55","50","10.60","161","5.96",
"2890","永豐金","12,757,398","1,560","186,470,888","14.50","14.75","14.45","14.70","+","0.25","14.65","118","14.70","105","17.93",
"2891","中信金","15,507,034","2,873","438,338,655","27.95","28.50","27.90","28.45","+","0.60","28.40","45","28.45","204","10.94",
"2891A","中信特","0","0","0","--","--","--","--"," ","0.00","42.15","19","42.45","1","",
"2892","第一金","11,457,485","1,186","267,232,927","23.40","23.50","23.20","23.35","-","0.20","23.35","389","23.40","11","15.06",
"5854","合庫","1,552,650","314","33,778,263","22.00","22.00","21.60","21.75","-","0.05","21.75","158","21.80","8","55.77",
"6004","元京證","9,944,511","1,966","194,106,425","19.55","19.70","19.30","19.55","+","0.05","19.50","713","19.55","150","36.20",
"6012","金鼎證","4,491,425","587","55,477,912","12.25","12.45","12.15","12.30","+","0.05","12.30","65","12.35","171","",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

