"094年02月15日每日收盤行情(化學生技醫療)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1701","中化","1,904,002","329","26,443,526","14.10","14.10","13.80","13.85","-","0.20","13.85","52","13.90","120","4.42",
"1704","榮化","553,906","147","8,543,912","15.60","15.60","15.30","15.40","-","0.10","15.40","11","15.50","42","11.58",
"1707","葡萄王","288,002","60","2,523,166","8.90","8.90","8.70","8.75","-","0.15","8.75","7","8.80","7","38.04",
"1708","東鹼","171,165","39","1,327,494","7.75","7.80","7.70","7.75","-","0.05","7.75","7","7.85","1","17.61",
"1709","和益","58,980","35","626,723","10.60","10.70","10.60","10.60"," ","0.00","10.60","25","10.65","2","21.20",
"1710","東聯","4,120,198","1,042","136,536,856","33.20","33.50","32.80","33.20","+","0.20","33.10","43","33.20","158","9.30",
"1711","永光","273,855","87","3,274,304","11.95","12.00","11.90","11.95"," ","0.00","11.90","32","11.95","30","11.72",
"1712","興農","2,685,085","360","21,230,372","8.10","8.10","7.80","7.90","-","0.10","7.90","2","7.95","203","8.68",
"1713","國化","549,205","108","5,972,321","10.90","11.00","10.75","10.85","-","0.05","10.85","3","10.90","14","12.33",
"1714","和桐","1,306,712","421","11,145,772","8.60","8.65","8.40","8.45","-","0.15","8.45","59","8.55","46","8.20",
"1716","永信","1,019,909","381","35,817,239","35.50","35.50","34.80","35.00","-","0.10","35.00","23","35.10","7","15.15",
"1717","長興","1,153,916","370","25,477,821","22.20","22.30","21.90","22.00"," ","0.00","22.00","11","22.10","61","10.38",
"1718","中纖","2,982,633","762","48,631,054","16.30","16.50","16.20","16.20"," ","0.00","16.20","77","16.30","359","7.40",
"1720","生達","848,191","225","15,961,467","19.00","19.00","18.70","18.70","-","0.10","18.70","76","18.90","25","10.27",
"1721","三晃","52,000","20","359,850","6.90","7.00","6.85","7.00","+","0.10","6.90","1","7.00","94","",
"1722","台肥","17,968,402","2,870","648,136,973","36.00","36.30","35.70","35.70","-","0.30","35.70","174","35.80","44","22.88",
"1723","中碳","475,801","243","23,852,452","50.50","50.50","50.00","50.00","-","0.50","50.00","409","50.50","229","9.54",
"1724","台硝","196,001","59","1,361,356","7.00","7.20","6.80","6.90"," ","0.00","6.85","22","6.90","12","25.56",
"1725","元禎","10,000","9","182,200","18.30","18.30","18.10","18.20","-","0.10","18.10","9","18.20","6","7.84",
"1726","永記","88,003","39","3,886,101","44.60","44.60","44.00","44.00","-","0.30","44.00","17","44.30","5","10.40",
"1727","中華化","52,000","20","590,200","11.40","11.55","11.25","11.30","-","0.20","11.30","6","11.50","1","11.77",
"1729","必翔","186,500","129","12,848,072","68.50","70.00","67.50","69.00","+","0.50","69.00","32","69.50","1","20.06",
"1730","花仙子","270,009","50","2,538,232","9.35","9.45","9.30","9.45","+","0.10","9.40","32","9.45","18","15.24",
"1731","美吾華","3,629,717","843","49,343,500","13.55","14.20","13.15","13.45","-","0.10","13.45","3","13.50","20","38.43",
"1732","毛寶","192,006","55","1,771,255","9.35","9.35","9.15","9.15","-","0.15","9.15","21","9.20","2","",
"1733","五鼎","758,746","261","18,266,636","24.20","24.30","23.80","24.10","+","0.20","24.00","17","24.10","13","7.65",
"1734","杏輝","532,486","233","10,783,462","20.50","20.50","20.10","20.40"," ","0.00","20.10","15","20.40","40","15.69",
"1735","日勝化","47,080","34","870,562","18.40","18.60","18.40","18.40"," ","0.00","18.40","4","18.50","12","8.89",
"1736","喬山","132,848","97","9,167,511","68.50","70.50","68.00","68.50","-","0.50","68.50","9","69.50","10","10.82",
"4106","雃博","176,000","77","2,991,000","17.30","17.30","16.90","17.10"," ","0.00","16.90","8","17.10","2","10.62",
"4119","旭富","6,000","4","128,400","20.90","21.60","20.90","21.60","+","0.10","21.10","2","21.50","1","11.61",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

