"094年01月14日每日收盤行情(塑膠工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1301","台塑","15,592,412","2,729","862,294,855","55.00","56.00","54.50","55.50","+","0.50","55.00","3,549","55.50","903","9.25",
"1303","南亞","7,978,664","1,236","378,133,230","47.40","47.60","47.20","47.40"," ","0.00","47.40","49","47.50","439","9.37",
"1304","台聚","29,452,963","5,014","389,603,516","13.15","13.45","12.95","13.15","+","0.10","13.15","296","13.20","172","11.95",
"1305","華夏","41,730,662","6,922","643,959,385","15.20","15.70","15.10","15.60","+","0.60","15.50","333","15.60","171","6.84",
"1307","三芳","1,293,797","183","28,865,953","22.10","22.50","22.10","22.30","-","0.10","22.30","5","22.40","31","16.16",
"1308","亞聚","5,362,000","1,128","99,648,487","18.60","18.80","18.30","18.60","+","0.10","18.50","46","18.60","4","11.07",
"1309","台達化","9,900,161","1,930","121,219,493","12.10","12.45","12.10","12.25","+","0.10","12.20","87","12.25","16","12.37",
"1310","台苯","4,120,238","1,145","98,869,747","24.00","24.20","23.80","24.00","+","0.20","24.00","31","24.10","225","15.79",
"1311","福聚","2,329,007","687","69,695,099","29.60","30.10","29.60","29.90","+","0.40","29.90","50","30.00","41","7.99",
"1312","國喬","4,306,828","1,058","58,065,277","13.50","13.60","13.40","13.40","-","0.20","13.35","111","13.40","206","670.00",
"1312A","國喬特","0","0","0","--","--","--","--"," ","0.00","12.60","25","12.70","25","",
"1313","聯成","27,676,384","4,622","385,541,262","13.90","14.10","13.70","13.80"," ","0.00","13.80","472","13.85","613","10.38",
"1314","中石化","28,807,404","2,998","210,655,770","7.20","7.40","7.15","7.35","+","0.10","7.35","826","7.40","3,814","17.09",
"1315","達新","939,010","222","9,421,997","9.90","10.15","9.80","10.10","+","0.30","10.05","26","10.10","41","10.52",
"1321","大洋","294,000","94","4,558,500","15.50","15.70","15.20","15.40"," ","0.00","15.30","69","15.40","9","6.06",
"1323","永裕","12,000","8","120,500","10.10","10.10","10.00","10.10","-","0.05","10.00","30","10.10","5","10.98",
"1324","地球","1,835","6","17,255","9.45","9.45","9.45","9.45","+","0.05","9.15","2","9.40","8","47.25",
"1325","恆大","349,000","102","2,670,700","7.80","7.80","7.60","7.60","-","0.20","7.60","34","7.70","1","",
"1326","台化","6,363,143","1,276","375,351,395","58.50","59.50","58.50","59.00","+","0.50","58.50","3,146","59.00","129","8.55",
"1715","萬洲","627,354","101","5,598,267","9.00","9.00","8.85","8.90","-","0.10","8.90","107","8.95","1","12.36",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

