"095年12月20日每日收盤行情(汽車工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1319","東陽","6,561,520","1,932","164,861,700","25.10","25.40","25.00","25.10"," ","0.00","25.05","14","25.10","39","10.87",
"1512","瑞利","257,918","103","2,486,864","9.60","9.75","9.56","9.69","+","0.09","9.68","6","9.70","4","42.13",
"1521","大億","584,000","194","13,519,250","23.55","23.55","22.90","23.00","-","0.35","22.95","22","23.00","45","11.79",
"1522","堤維西","3,072,610","777","80,756,873","26.20","26.70","26.10","26.10"," ","0.00","26.10","73","26.20","77","326.25",
"1524","耿鼎","1,825,018","515","32,587,159","17.55","18.10","17.55","17.70","+","0.15","17.70","15","17.80","5","32.18",
"1525","江申","50,971","23","1,264,136","24.75","24.95","24.75","24.80","+","0.05","24.80","2","24.90","5","8.13",
"1533","車王電","148,546","84","6,105,743","41.10","41.40","41.05","41.05","-","0.35","41.05","9","41.10","4","19.00",
"1536","和大","1,026,860","291","49,551,530","48.50","48.80","47.95","48.45","-","0.05","48.45","3","48.50","67","19.94",
"2201","裕隆","18,270,321","4,606","764,042,923","42.00","42.30","41.20","41.20","-","0.80","41.15","106","41.20","21","17.61",
"2204","中華","1,086,237","428","31,821,037","29.20","29.45","29.15","29.30","+","0.10","29.30","178","29.35","14","9.64",
"2206","三陽工業","20,615,424","4,138","503,095,402","24.60","24.95","24.00","24.30","-","0.10","24.25","7","24.30","6","14.91",
"2207","和泰車","245,499","164","17,986,725","72.00","74.00","72.00","73.50","+","1.50","73.50","9","73.60","1","11.31",
"2227","裕日車","221,000","111","19,900,300","90.20","90.40","89.90","90.00","-","0.20","90.00","7","90.10","6","12.13",
"2497","怡利電","127,827","54","2,862,881","22.55","22.60","22.20","22.50"," ","0.00","22.40","1","22.50","6","",
"6605","帝寶","125,239","69","11,232,914","90.00","90.00","89.50","89.60","+","0.30","89.50","26","89.60","37","11.12",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

