"094年01月04日每日收盤行情(鋼鐵工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2002","中鋼","22,449,336","3,989","798,133,395","35.50","35.70","35.40","35.50","-","0.20","35.40","4,307","35.50","2,066","7.62",
"2002A","中鋼特","23,000","9","812,600","35.40","35.40","35.20","35.40","-","0.10","35.30","1","35.60","23","",
"2006","東和鋼鐵","5,431,326","1,387","139,591,795","25.50","25.90","25.50","25.60","-","0.20","25.60","93","25.70","49","6.75",
"2007","燁興","4,774,927","869","45,164,015","9.50","9.55","9.30","9.40"," ","0.00","9.35","161","9.40","129","6.18",
"2008","高興昌","12,782,265","2,777","208,014,654","15.90","16.50","15.90","16.10","+","0.10","16.10","119","16.20","55","11.42",
"2009","第一銅","11,571,021","2,859","155,869,087","13.30","13.65","13.25","13.50","+","0.25","13.45","254","13.50","36","16.88",
"2010","春源","1,567,478","457","34,801,686","22.10","22.40","22.00","22.10"," ","0.00","22.10","50","22.20","34","7.25",
"2012","春雨","1,199,344","346","14,879,073","12.35","12.55","12.20","12.35"," ","0.00","12.30","27","12.35","40","13.28",
"2013","中鋼構","307,324","101","5,187,358","17.00","17.00","16.80","17.00","+","0.10","16.90","78","17.00","37","20.24",
"2014","中鴻","27,878,616","5,454","599,770,226","21.30","21.70","21.30","21.50","+","0.10","21.50","187","21.60","1,247","18.70",
"2015","豐興","2,992,607","716","118,731,635","39.60","40.00","39.50","39.50","-","0.30","39.50","125","39.60","9","6.85",
"2017","官田鋼","2,578,102","546","30,406,891","11.85","11.90","11.65","11.65","-","0.10","11.65","244","11.70","15","8.50",
"2020","美亞","325,000","117","8,168,000","25.10","25.40","24.90","25.00","-","0.20","25.00","38","25.20","33","6.81",
"2022","聚亨","10,122,048","1,885","108,468,750","10.55","10.85","10.55","10.60","+","0.10","10.60","290","10.65","30","8.09",
"2023","燁輝","12,178,312","2,188","287,724,919","23.50","23.90","23.40","23.50","-","0.10","23.50","1,107","23.60","955","8.61",
"2024","志聯","670,000","191","4,662,750","6.85","7.05","6.85","6.90"," ","0.00","6.90","112","6.95","18","",
"2025","千興","2,786,002","809","43,310,130","15.30","15.70","15.30","15.60","+","0.20","15.50","98","15.60","103","8.52",
"2027","大成鋼","2,964,607","967","70,020,488","23.50","23.80","23.50","23.70","+","0.20","23.60","18","23.70","112","7.52",
"2028","威致","2,185,245","451","19,418,854","8.80","9.05","8.75","8.80","-","0.05","8.80","41","8.85","16","7.10",
"2029","盛餘","856,125","236","36,797,246","43.00","43.30","42.70","42.90","-","0.10","42.80","16","42.90","29","9.07",
"2030","彰源","2,556,498","829","65,843,218","25.90","26.10","25.50","25.50","-","0.10","25.50","38","25.60","102","8.47",
"2031","新光鋼","1,166,133","426","58,068,314","50.00","50.00","49.60","49.60","-","0.40","49.60","99","49.70","1","7.28",
"2032","新鋼","244,262","117","5,446,166","22.20","22.50","22.10","22.20","-","0.10","22.20","21","22.30","7","10.14",
"2033","佳大","123,888","57","1,440,195","11.60","11.70","11.55","11.55","-","0.05","11.55","17","11.60","7","20.26",
"2034","允強","1,689,235","629","59,483,872","35.00","35.40","35.00","35.00","-","0.30","35.00","270","35.20","15","8.20",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

