"095年03月30日每日收盤行情(金融保險)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2801","彰銀","14,940,869","1,459","262,931,909","17.45","17.70","17.40","17.65","+","0.25","17.65","55","17.70","828","",
"2807","竹商銀","13,463,194","1,532","207,561,587","15.35","15.60","15.25","15.60","+","0.25","15.55","31","15.60","255","7.68",
"2809","京城銀","380,548","114","3,779,406","9.82","10.10","9.71","10.00","+","0.18","9.99","2","10.00","11","13.89",
"2812","台中銀","530,337","116","3,410,730","6.38","6.48","6.35","6.42","+","0.04","6.43","96","6.44","55","",
"2816","旺旺保","145,453","50","769,816","5.33","5.33","5.27","5.27","-","0.02","5.27","6","5.28","1","12.85",
"2820","華票","1,321,134","302","13,808,149","10.45","10.50","10.40","10.45","+","0.05","10.45","106","10.50","1,406","7.92",
"2823","中壽","3,841,418","621","38,476,908","10.00","10.10","9.94","10.05","+","0.15","10.00","622","10.05","40","",
"2827","中聯","1,380,724","219","3,745,469","2.71","2.74","2.68","2.72","+","0.05","2.71","21","2.72","100","",
"2831","中華銀","4,067,174","384","11,341,163","2.81","2.84","2.76","2.81"," ","0.00","2.79","45","2.81","35","",
"2832","台產","218,042","63","3,343,736","15.30","15.40","15.30","15.35"," ","0.00","15.30","45","15.40","101","9.25",
"2833","台壽保","281,388","180","11,281,820","39.80","40.50","39.70","40.15","+","0.50","40.15","14","40.20","7","9.75",
"2834","臺企銀","7,099,614","943","51,295,098","7.15","7.29","7.14","7.29","+","0.14","7.29","58","7.30","147","",
"2836","高雄銀","2,029,973","496","29,273,759","14.35","14.50","14.30","14.50","+","0.15","14.50","848","14.55","79","21.32",
"2837","萬泰銀","1,781,236","197","23,547,837","13.05","13.40","13.05","13.25","+","0.15","13.25","57","13.35","3","",
"2838","聯邦銀","1,699,344","340","12,783,103","7.42","7.59","7.42","7.56","+","0.13","7.52","166","7.56","6","14.00",
"2845","遠東銀","5,059,025","956","59,105,520","11.55","11.85","11.45","11.85","+","0.30","11.80","141","11.85","118","9.48",
"2847","大眾銀","3,941,251","492","28,230,095","7.15","7.20","7.10","7.15"," ","0.00","7.15","304","7.16","15","13.75",
"2849","安泰銀","123,002","42","1,100,337","8.93","9.00","8.90","8.98","+","0.05","8.92","5","8.99","2","21.90",
"2850","新產","480,294","92","6,351,979","13.15","13.30","13.10","13.20","+","0.05","13.20","71","13.25","12","9.17",
"2851","中再保","203,000","41","2,334,900","11.55","11.55","11.50","11.50","-","0.05","11.50","32","11.55","6","11.06",
"2852","第一保","286,880","94","2,965,576","10.25","10.45","10.25","10.35"," ","0.00","10.25","23","10.40","29","33.39",
"2854","寶來證","5,866,335","1,025","75,674,236","12.80","12.95","12.75","12.95","+","0.30","12.95","20","13.00","487","",
"2855","統一證","909,900","201","12,023,536","13.20","13.25","13.10","13.20","+","0.20","13.20","58","13.25","244","16.30",
"2856","元富證","2,919,561","614","36,876,408","12.55","12.65","12.55","12.60","+","0.05","12.60","125","12.65","80","25.20",
"2880","華南金","10,486,474","1,025","232,136,350","21.75","22.30","21.75","22.30","+","0.55","22.20","649","22.30","246","13.52",
"2881","富邦金","16,195,401","1,846","445,303,994","26.95","27.75","26.90","27.75","+","0.75","27.75","18","27.80","127","14.68",
"2882","國泰金","34,379,535","5,095","1,974,808,969","57.40","57.70","57.10","57.70","+","0.30","57.70","330","57.80","307","15.51",
"2883","開發金","37,828,181","2,985","450,129,482","11.65","12.00","11.60","12.00","+","0.35","11.90","2,735","12.00","1,800","14.29",
"2883A","開發特","0","0","0","--","--","--","--"," ","0.00","18.45","50","18.50","2","",
"2884","玉山金","7,699,656","578","160,831,740","20.80","21.00","20.60","21.00","+","0.30","20.85","1,975","21.00","12","13.64",
"2885","元大金","6,362,860","874","73,609,339","11.20","11.70","11.15","11.70","+","0.50","11.65","371","11.70","59","46.80",
"2886","兆豐金","43,341,877","2,647","1,043,498,974","23.90","24.30","23.75","24.30","+","0.40","24.20","100","24.30","475","11.74",
"2887","台新金","13,801,866","1,629","245,091,812","17.65","17.85","17.55","17.85","+","0.30","17.85","15","17.90","478","8.71",
"2887C","新丙特","200,000","2","6,050,000","30.25","30.25","30.25","30.25","+","0.05","30.20","6","30.25","50","",
"2888","新光金","12,918,170","1,207","343,190,749","26.15","26.75","26.15","26.60","+","0.45","26.55","448","26.60","289","13.71",
"2889","國票金","4,952,649","480","52,047,468","10.50","10.55","10.40","10.55","+","0.05","10.55","15","10.60","295","7.59",
"2890","永豐金","26,053,012","1,486","420,063,235","15.80","16.20","15.80","16.20","+","0.40","16.20","634","16.25","1,777","28.93",
"2891","中信金","35,819,945","3,405","817,662,039","23.00","23.00","22.70","22.75","-","0.20","22.75","842","22.80","1,652","10.02",
"2891A","中信特","0","0","0","--","--","--","--"," ","0.00","42.85","650","42.90","1","",
"2892","第一金","14,800,306","1,346","342,869,147","22.90","23.30","22.75","23.30","+","0.40","23.30","194","23.35","431","8.93",
"5854","合庫","8,205,959","1,125","148,023,812","18.10","18.20","17.95","18.00","-","0.05","17.95","594","18.00","1,462","50.00",
"6004","元京證","12,116,262","1,849","234,593,964","19.05","19.55","19.05","19.35","+","0.35","19.35","740","19.40","51","47.20",
"6005","群益證","3,106,001","372","36,673,251","11.70","11.90","11.65","11.80","+","0.15","11.80","119","11.85","346","20.34",
"6012","金鼎證","2,338,650","157","28,739,099","12.45","12.45","12.20","12.20","-","0.20","12.20","238","12.25","499","",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

