"095年10月02日每日收盤行情(通信網路業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2314","台揚","4,294,657","1,031","58,651,048","13.65","13.85","13.40","13.80","+","0.10","13.75","127","13.80","16","18.90",
"2321","東訊","687,035","184","8,708,633","12.70","12.75","12.60","12.70","+","0.05","12.65","98","12.70","30","8.70",
"2332","友訊","1,212,811","445","42,455,785","35.00","35.20","34.50","35.15","+","0.15","35.10","2","35.15","35","11.76",
"2345","智邦","2,264,960","624","38,188,263","16.95","17.05","16.70","17.00","+","0.05","16.95","10","17.00","317","",
"2391","合勤","1,666,968","1,070","70,914,006","43.20","43.40","42.05","42.60","-","0.55","42.60","2","42.65","7","12.99",
"2412","中華電","11,355,357","6,923","622,200,988","54.80","55.00","54.50","55.00","+","0.10","54.80","36","55.00","220","11.68",
"2419","仲琦","203,559","63","1,860,757","9.12","9.19","9.11","9.18","+","0.09","9.18","17","9.19","13","13.30",
"2432","倚天","1,067,028","457","27,758,256","26.20","26.25","25.80","25.80","-","0.20","25.80","87","25.85","5","14.02",
"2439","美律","766,750","398","88,482,869","117.00","117.50","114.50","114.50","-","3.50","114.50","29","115.00","1","24.31",
"2444","兆勁","163,768","39","1,148,652","7.08","7.08","7.00","7.05"," ","0.00","7.03","19","7.05","42","50.36",
"2450","神腦","572,062","136","11,839,869","20.80","21.00","20.30","20.70","+","0.20","20.60","63","20.80","5","20.10",
"2455","全新","420,000","137","17,074,600","41.00","41.20","40.20","40.80","+","0.30","40.70","9","40.80","6","34.00",
"2485","兆赫","4,261,928","1,573","155,340,805","36.00","36.80","36.00","36.60","+","0.45","36.55","6","36.60","24","14.94",
"2494","廣業科","23,848","32","270,561","11.80","11.80","11.05","11.10","+","0.05","11.10","1","11.50","3","",
"2498","宏達電","3,233,718","2,295","2,823,296,788","880.00","885.00","865.00","866.00","-","10.00","866.00","24","868.00","1","20.04",
"3025","星通","131,340","32","1,763,256","13.45","13.60","13.40","13.50","+","0.05","13.45","14","13.60","5","30.68",
"3027","盛達","80,856","31","1,291,416","16.00","16.05","15.95","15.95"," ","0.00","15.90","15","15.95","1","10.85",
"3045","台灣大","9,785,721","1,665","303,051,937","31.00","31.60","30.70","31.55","-","0.15","31.40","30","31.55","214","9.95",
"3047","訊舟","124,067","47","1,905,464","15.30","15.50","15.25","15.25","-","0.10","15.25","22","15.35","5","11.64",
"3062","建漢","5,652,222","1,991","252,988,657","44.60","45.40","44.15","44.50","-","0.10","44.45","3","44.50","4","31.79",
"3311","閎暉","332,021","234","59,265,780","180.00","180.50","177.50","178.00","-","0.50","178.00","4","178.50","7","21.79",
"3380","明泰","1,320,676","332","34,246,533","26.10","26.35","25.80","25.80","-","0.25","25.80","124","25.85","1","8.01",
"4904","遠傳","5,784,612","805","207,235,175","35.60","35.95","35.45","35.75","-","0.10","35.75","68","35.85","453","10.21",
"4906","正文","3,148,284","1,200","172,697,688","55.20","55.20","54.10","55.10","+","0.50","55.00","92","55.10","69","16.90",
"6136","富爾特","99,837","66","1,530,650","15.45","15.45","15.25","15.40","+","0.05","15.35","14","15.40","18","11.58",
"6142","友勁","2,963,996","900","77,017,693","25.80","26.20","25.80","26.05","+","0.40","26.05","26","26.10","77","8.22",
"6216","居易","228,394","129","4,163,708","18.40","18.40","17.80","18.35","+","0.25","18.35","8","18.40","19","12.92",
"6285","啟碁","3,996,837","2,217","321,447,464","83.00","83.10","78.50","79.90","-","3.60","79.80","24","79.90","6","15.79",
"8078","華寶","3,996,768","2,188","579,501,592","147.00","148.00","144.00","144.00","-","3.00","144.00","22","144.50","10","16.94",
"8101","華冠","915,700","384","24,449,370","26.70","26.90","26.50","26.70","-","0.05","26.70","21","26.75","4","8.61",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

