"094年03月01日每日收盤行情(食品工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1201","味全","2,250,601","467","26,135,940","11.55","11.70","11.40","11.60","+","0.10","11.60","77","11.65","58","29.00",
"1203","味王","1,093,000","249","12,507,050","11.50","11.55","11.35","11.45","+","0.10","11.45","13","11.50","25","12.72",
"1210","大成","5,954,326","896","53,021,879","8.65","9.11","8.65","8.92","+","0.32","8.92","45","8.95","17","34.31",
"1213","大飲","209,527","58","2,362,445","10.85","11.55","10.85","11.40","+","0.60","11.20","1","11.30","2","103.64",
"1215","卜蜂","952,014","191","6,403,022","6.85","6.85","6.65","6.66","-","0.19","6.66","8","6.70","2","60.55",
"1216","統一","5,171,330","807","81,256,185","15.80","15.80","15.60","15.75","+","0.05","15.70","74","15.75","99","28.64",
"1217","愛之味","1,041,506","205","7,734,518","7.40","7.50","7.35","7.49","+","0.14","7.45","11","7.49","15","49.93",
"1218","泰山","4,370,010","709","34,024,495","7.66","7.95","7.60","7.86","+","0.26","7.86","8","7.90","65","26.20",
"1219","福壽","981,226","197","6,032,157","6.10","6.25","6.05","6.12","+","0.12","6.12","29","6.18","12","",
"1220","台榮","233,000","39","1,396,080","5.66","6.10","5.66","6.00","+","0.25","6.00","2","6.10","12","",
"1225","福懋油","606,000","132","3,039,180","4.88","5.15","4.88","5.03","+","0.20","5.02","7","5.03","4","",
"1227","佳格","910,000","189","11,007,650","12.15","12.20","12.00","12.00","-","0.05","12.00","71","12.05","5","7.55",
"1229","聯華","4,964,847","821","64,458,465","12.95","13.15","12.85","13.05","+","0.35","13.00","6","13.05","74","8.76",
"1231","聯華食","202,012","47","1,948,784","9.70","9.70","9.55","9.65","+","0.05","9.65","6","9.68","11","24.74",
"1232","大統益","87,001","29","1,494,717","17.30","17.40","17.00","17.10"," ","0.00","17.10","12","17.30","1","13.57",
"1233","天仁","363,000","34","8,207,300","22.50","23.00","22.50","22.60","-","0.80","22.50","6","22.60","7","11.53",
"1234","黑松","902,007","179","9,437,171","10.40","10.55","10.35","10.50","+","0.20","10.50","3","10.55","13","38.89",
"1235","興泰","119,289","24","1,753,538","15.00","15.00","14.40","14.60","+","0.20","14.50","3","14.60","45","12.37",
"1236","宏亞","1,198,020","292","21,479,382","17.10","17.95","17.10","17.95","+","1.15","17.95","503","--","0","7.45",
"1702","南僑","225,778","81","1,444,992","6.30","6.45","6.30","6.45","+","0.10","6.45","2","6.48","5","18.97",
"1737","臺鹽","1,996,218","834","73,476,562","36.70","36.95","36.50","36.95","+","0.45","36.90","5","36.95","24","14.72",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

