"095年02月27日每日收盤行情(資訊服務業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2427","三商電","404,882","152","2,599,326","6.42","6.42","6.42","6.42","+","0.42","6.42","1,771","--","0","",
"2447","鼎新","396,882","78","9,367,963","23.70","23.90","23.50","23.60","-","0.10","23.60","27","23.75","6","9.96",
"2453","凌群","89,500","38","692,810","7.79","7.82","7.70","7.75","-","0.04","7.75","17","7.78","1","",
"2468","華經","66,840","22","530,312","7.88","7.99","7.85","7.94","-","0.05","7.88","3","7.94","1","9.23",
"2471","資通","52,000","19","452,100","8.78","8.78","8.51","8.77"," ","0.00","8.66","2","8.78","11","",
"2480","敦陽科","1,387,328","237","18,663,261","13.30","13.60","13.20","13.40","-","0.05","13.35","16","13.40","1","8.48",
"3029","零壹","14,141","7","128,939","9.01","9.20","9.01","9.20","+","0.08","9.12","3","9.20","6","83.64",
"3130","一零四","1,134,267","633","222,795,866","187.00","198.00","187.00","198.00","+","12.50","198.00","463","--","0","25.92",
"5203","訊連","1,809,719","990","154,432,632","81.40","86.70","81.40","86.70","+","5.60","86.70","5","--","0","12.01",
"6112","聚碩","16,759","10","151,867","9.29","9.29","8.95","9.29"," ","0.00","9.20","2","9.28","11","44.24",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

