"095年01月03日每日收盤行情(貿易百貨)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1432","大魯閣","4,489","12","8,140","1.90","1.90","1.90","1.90","+","0.12","1.90","19","--","0","",
"2601","益航","750,579","211","4,052,441","5.57","5.57","5.26","5.34","+","0.13","5.29","11","5.34","6","",
"2614","東森","13,694,073","2,108","142,240,848","10.15","10.55","10.10","10.35","+","0.15","10.35","374","10.40","12","8.28",
"2901","欣欣","71,000","25","932,750","13.20","13.40","13.00","13.30","+","0.10","13.30","2","13.40","1","55.42",
"2903","遠百","8,525,800","2,004","152,521,800","18.20","18.20","17.50","18.00","-","0.15","18.00","118","18.05","4","29.03",
"2905","三商","561,201","124","3,970,529","7.16","7.16","7.02","7.13","-","0.06","7.09","10","7.13","3","",
"2906","高林","302,421","82","3,052,367","10.10","10.25","10.05","10.10"," ","0.00","10.05","99","10.10","13","12.95",
"2908","特力","294,833","90","7,070,142","24.00","24.10","23.90","24.10","+","0.10","24.10","9","24.20","17","13.62",
"2910","統領","1,275","2","46,952","37.30","37.30","37.30","37.30","+","2.40","37.30","3","--","0","29.14",
"2911","麗嬰房","1,882,291","611","38,711,398","20.60","21.00","20.10","20.95"," ","0.00","20.95","35","21.00","29","25.24",
"2912","統一超","589,141","434","40,159,914","67.90","69.00","67.10","69.00","+","1.10","68.70","42","69.00","54","16.08",
"2913","農林","2,213,032","474","11,944,267","5.32","5.45","5.32","5.42","+","0.06","5.41","21","5.42","190","",
"2915","潤泰全","526,880","188","6,162,615","11.60","11.80","11.60","11.80","+","0.20","11.75","100","11.80","60","98.33",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

