"094年04月08日每日收盤行情(其他電子業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2312","金寶","2,117,522","495","28,920,296","13.55","13.75","13.55","13.75","+","0.20","13.70","15","13.75","86","10.66",
"2317","鴻海","4,378,337","1,631","608,001,260","139.00","139.50","138.00","139.50","+","2.00","139.00","27","139.50","103","16.28",
"2350","環電","25,295,415","3,163","320,128,009","12.40","12.80","12.40","12.50","+","0.25","12.50","540","12.55","61","9.77",
"2354","鴻準","3,191,829","1,048","283,101,399","88.10","89.90","87.70","89.90","+","2.80","89.30","6","89.90","51","30.17",
"2359","所羅門","672,563","140","3,880,982","5.82","5.82","5.72","5.73","-","0.06","5.73","1","5.74","33","",
"2360","致茂","544,109","197","15,903,573","29.50","29.50","29.10","29.30"," ","0.00","29.20","1","29.30","13","8.96",
"2373","震旦行","308,365","80","5,217,296","16.85","17.00","16.80","16.90","-","0.10","16.85","5","16.90","44","14.57",
"2390","云辰","327,292","101","2,290,946","6.90","7.18","6.90","7.00","+","0.10","6.95","8","7.00","63","",
"2404","漢唐","3,517,888","1,167","123,393,402","34.60","35.40","34.60","35.00","+","0.70","34.90","34","35.00","68","11.01",
"2411","飛瑞","140,526","91","5,059,328","35.85","36.20","35.85","35.90","+","0.05","35.80","10","36.10","2","11.62",
"2423","固緯","397,508","122","7,173,446","17.90","18.20","17.90","18.10","+","0.30","18.00","42","18.10","15","7.70",
"2433","互盛電","264,000","20","3,643,350","13.90","13.90","13.80","13.80"," ","0.00","13.80","257","13.90","24","10.70",
"2461","光群雷","537,100","146","11,501,718","21.50","21.55","21.30","21.40","+","0.10","21.40","19","21.50","9","33.44",
"2464","盟立","1,317,500","363","30,497,089","23.00","23.40","22.95","23.00","+","0.20","22.95","38","23.05","10","9.58",
"2474","可成","12,923,275","3,677","1,892,027,142","145.00","149.50","143.50","149.50","+","8.50","149.50","297","150.00","411","17.01",
"2477","美隆電","83,814","42","2,204,392","26.80","26.80","26.20","26.30"," ","0.00","26.20","9","26.30","5","10.96",
"2482","連宇","354,177","163","7,898,903","22.70","22.70","22.00","22.00","-","0.30","22.00","22","22.15","2","9.91",
"2488","漢平","160,508","68","3,517,230","21.85","22.00","21.85","21.90","+","0.15","21.90","29","22.00","10","7.02",
"2495","普安","516,828","328","36,566,902","70.30","71.30","70.20","70.80","+","1.00","70.70","2","70.80","4","9.87",
"3018","同開","169,001","46","2,174,462","12.80","12.95","12.75","12.85","+","0.10","12.85","12","12.90","32","14.12",
"3030","德律","745,950","352","26,465,279","35.50","35.90","35.10","35.85","+","0.85","35.80","10","35.85","23","7.64",
"3043","科風","1,046,627","435","46,401,707","44.20","44.80","43.90","44.10","+","0.10","44.10","1","44.20","16","14.00",
"3053","鼎營","0","0","0","--","--","--","--"," ","0.00","--","0","2.15","37","",
"6139","亞翔","4,819,929","2,227","404,958,873","83.00","85.00","83.00","84.00","+","2.30","83.80","23","84.00","32","14.48",
"6192","巨路","324,880","150","10,360,523","31.90","32.00","31.70","32.00","+","0.05","31.90","11","32.00","8","12.90",
"6196","帆宣","238,984","111","10,720,856","44.80","45.10","44.70","44.85","+","0.15","44.80","12","44.85","15","9.10",
"6201","亞弘電","65,000","37","1,648,700","25.35","25.50","25.30","25.40","+","0.15","25.40","8","25.45","1","6.29",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

