"095年08月08日每日收盤行情(其他電子業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2312","金寶","1,851,770","348","21,091,571","11.30","11.50","11.30","11.50","+","0.20","11.40","114","11.50","182","11.62",
"2317","鴻海","4,496,371","1,956","878,631,216","194.00","196.00","194.00","196.00","+","2.00","195.50","311","196.00","143","18.49",
"2350","環電","2,395,559","403","25,886,771","10.70","10.90","10.70","10.80","+","0.10","10.80","79","10.85","90","8.71",
"2354","鴻準","7,191,321","3,621","1,824,258,513","247.50","258.00","247.00","256.50","+","11.00","256.00","16","256.50","47","34.38",
"2359","所羅門","5,460,008","870","51,318,571","9.38","9.53","9.18","9.18","-","0.12","9.18","6","9.19","5","2.92",
"2360","致茂","1,433,500","400","48,246,100","33.35","34.05","33.35","33.55","+","0.15","33.55","15","33.60","679","10.55",
"2373","震旦行","7,883","16","135,101","17.00","17.35","17.00","17.30","+","0.10","17.10","15","17.30","2","9.89",
"2390","云辰","263,531","75","1,709,752","6.46","6.55","6.45","6.50","-","0.01","6.50","25","6.52","15","",
"2404","漢唐","451,698","148","9,795,291","21.50","22.00","21.50","21.70","+","0.15","21.70","5","21.75","3","9.64",
"2411","飛瑞","695,036","229","22,750,985","32.30","33.20","32.30","33.20","+","0.80","33.15","33","33.30","15","12.39",
"2423","固緯","72,000","22","1,115,400","15.60","15.60","15.35","15.50"," ","0.00","15.50","4","15.60","15","7.21",
"2433","互盛電","6,600","10","74,340","11.35","11.35","11.25","11.25","-","0.35","11.25","4","11.60","4","8.15",
"2461","光群雷","1,721,411","530","41,256,768","24.00","24.20","23.60","23.85"," ","0.00","23.85","51","23.90","1","17.67",
"2464","盟立","415,035","246","11,871,204","28.50","28.80","28.45","28.70","+","0.50","28.70","5","28.75","6","8.49",
"2474","可成","6,575,379","4,129","2,320,419,545","348.00","357.00","346.50","355.50","+","10.50","355.50","7","356.00","63","23.50",
"2477","美隆電","779,119","174","12,910,278","16.50","16.80","16.40","16.70","+","0.20","16.65","16","16.70","25","13.05",
"2482","連宇","39,058","20","607,254","15.60","15.65","15.50","15.65","+","0.05","15.60","1","15.65","1","8.55",
"2488","漢平","68,000","31","823,150","12.20","12.20","12.05","12.10","+","0.05","12.10","3","12.15","8","24.20",
"2495","普安","319,000","154","15,217,050","47.50","47.80","47.50","47.65","+","0.15","47.65","1","47.70","2","7.61",
"3018","同開","255,000","67","1,798,780","7.16","7.25","7.00","7.05"," ","0.00","7.04","4","7.05","6","",
"3030","德律","3,274,581","1,301","143,703,722","43.00","44.85","43.00","43.50","+","1.30","43.45","18","43.50","33","10.12",
"3043","科風","2,079,200","1,238","173,531,540","82.50","84.50","82.10","84.50","+","2.40","84.30","10","84.50","20","22.78",
"3053","鼎營","3,000","2","2,010","0.67","0.67","0.67","0.67","-","0.04","--","0","0.67","10","",
"3367","英華達","1,073,787","625","89,859,887","82.10","84.70","81.50","84.50","+","2.40","84.50","207","84.60","12","12.32",
"3450","聯鈞","77,000","34","1,984,700","26.00","26.00","25.70","25.75","+","0.05","25.75","4","25.80","1","13.14",
"6139","亞翔","199,057","122","7,765,850","39.00","39.20","38.90","38.90","-","0.05","38.90","52","39.10","15","8.55",
"6192","巨路","430,454","178","13,415,024","31.10","31.40","30.80","31.35","+","0.15","31.30","10","31.40","49","11.16",
"6196","帆宣","474,271","165","13,642,789","28.70","28.95","28.60","28.70","+","0.15","28.70","8","28.75","1","8.22",
"6201","亞弘電","51,000","26","1,383,350","26.80","27.30","26.80","27.10","+","0.30","27.10","4","27.15","1","5.97",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

