"094年12月27日每日收盤行情(汽車工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1319","東陽","390,643","203","15,820,975","40.40","40.80","40.20","40.80","+","0.40","40.55","2","40.80","8","20.20",
"1512","瑞利","299,827","79","3,273,382","11.00","11.00","10.85","10.90","-","0.05","10.85","37","10.90","19","20.57",
"1521","大億","118,000","67","3,635,150","30.20","31.00","30.20","31.00","+","0.10","30.80","1","31.00","65","9.48",
"1522","堤維西","1,923,525","445","40,443,875","21.30","21.30","20.80","21.15","-","0.20","21.15","52","21.20","9","",
"1524","耿鼎","803,151","289","14,478,174","18.00","18.20","17.95","17.95","-","0.10","17.90","49","17.95","58","17.77",
"1525","江申","16,140","16","357,029","22.10","22.45","22.00","22.45","+","0.30","22.10","17","22.30","1","9.93",
"1533","車王電","201,229","85","4,049,150","20.10","20.30","20.00","20.20","+","0.15","20.00","24","20.20","11","673.33",
"1536","和大","620,006","197","22,474,559","36.40","36.60","36.00","36.45","+","0.20","36.25","2","36.45","11","15.71",
"2201","裕隆","2,672,629","750","96,475,894","36.00","36.30","35.80","36.20","+","0.35","36.10","18","36.20","100","8.79",
"2204","中華","7,735,595","1,719","261,981,840","33.50","34.20","33.30","34.00","+","0.65","34.00","686","34.05","62","13.33",
"2206","三陽工業","2,195,852","443","27,081,814","12.30","12.45","12.25","12.25"," ","0.00","12.25","107","12.30","63","7.52",
"2207","和泰車","252,500","173","19,907,298","79.00","79.00","78.60","78.90","+","0.20","78.70","28","78.90","20","9.37",
"2227","裕日車","182,001","87","22,388,628","123.00","124.00","122.50","122.50","+","0.50","122.00","4","123.00","10","11.60",
"2497","怡利電","109,413","50","1,841,338","16.70","17.00","16.70","16.80","+","0.10","16.80","22","16.90","5","",
"6605","帝寶","236,462","167","29,579,594","127.00","127.00","123.50","123.50","-","3.00","123.50","4","124.50","60","11.60",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

